time,log10_antibodies_mean,log10_antibodies_median,log10_antibodies_95ci_lower,log10_antibodies_95ci_upper,susceptibility_mean,susceptibility_median,susceptibility_95ci_lower,susceptibility_95ci_upper
13,3.482021880832683,3.4820317789390076,2.8866021578518044,4.08022227926678,0.38359882545831103,0.36329170111649695,0.08199864989655922,0.7832532223365337
14,3.478814359738417,3.478984315379002,2.8835316082618054,4.0765986061685044,0.3856034958532403,0.3654797352651512,0.08284822316671103,0.7848648328349065
15,3.4756122240429717,3.476259953901691,2.8804665672003256,4.07395171230749,0.3876086647122395,0.36744050378235693,0.08347384270609629,0.7864648125707165
16,3.4723227307148306,3.472983520301989,2.8770916129631336,4.070880811487411,0.38967201724227774,0.36980442431638594,0.0842050683771639,0.7882165608988936
17,3.4689527177700206,3.4694271375450514,2.8724299441724495,4.068136554138467,0.3917894953655536,0.37237740932181185,0.08486340927759685,0.7906188740933762
18,3.465643466550708,3.4661206206408806,2.8688280039528125,4.065300164492006,0.39387277954139344,0.3747761257412018,0.08554877065531724,0.7924613528105626
19,3.4623495245538134,3.462538656947574,2.8667314543028586,4.061117489442132,0.39595018733446596,0.37738162017699173,0.08656859171160274,0.7935282367862476
20,3.4589412944508657,3.4590132002458844,2.8625398835694686,4.058733856983394,0.3981026060424807,0.37995294980452676,0.08715468063352183,0.7956490427525174
21,3.4554134836649553,3.4554603594542033,2.859034170111643,4.05613086928971,0.4003336582737464,0.3825510870535067,0.08779880906204084,0.7974103595580281
22,3.4519415809034384,3.451676985156288,2.853318298452666,4.054471149884613,0.4025329538093019,0.3853252064397478,0.0882117529601391,0.8002577792131165
23,3.4486130364252485,3.4483635603602787,2.8489730599937144,4.05066052573216,0.40464537805748896,0.3877608834726871,0.08916650510700425,0.802402227047687
24,3.445177422190742,3.4447154647277722,2.8440909324208037,4.048062546514527,0.40682851412675036,0.3904490731996929,0.08982276386710915,0.8047908806434582
25,3.441538250681128,3.4409954229253774,2.8397713955089996,4.043820972233371,0.40914362163287527,0.39319714534142935,0.09090356231473656,0.8068859880614855
26,3.4379537905629003,3.4370837859333627,2.8349052174192915,4.037966700756613,0.41142743461555575,0.3960940598072281,0.09241450870007538,0.8092256937443647
27,3.4346236600684055,3.434028750827365,2.8320360390235515,4.035374660995642,0.41355280023077196,0.3983616808530792,0.09309067437593206,0.8105950273018634
28,3.4311230839574067,3.4308553409480993,2.827938517786026,4.030565423784782,0.4157883059460134,0.4007217855205354,0.09435699268701858,0.8125375513531781
29,3.427336952013629,3.426866813314542,2.824470928828599,4.027875303301614,0.4182080592213524,0.40369463989250476,0.09507203696001763,0.8141694234628126
30,3.423676870031236,3.4235738268279032,2.8203169004513127,4.0239232212349965,0.4205510585684774,0.40615442307926564,0.09613131804741398,0.8161098778391285
31,3.420337095467168,3.420576826194119,2.8153016209014234,4.0216431081625785,0.42269221618533676,0.4083972146766529,0.0967472379816978,0.8184316831009064
32,3.4167385814696725,3.41727198362072,2.811875769746568,4.018091790379647,0.4249995519710973,0.4108748040987284,0.09771357141030591,0.8200045163206391
33,3.412829749382267,3.4135043821727953,2.8078067452908186,4.014789724491055,0.4275070294302969,0.4137048352443224,0.09861979397588458,0.8218587797040428
34,3.409145687975618,3.4101319734247832,2.801664438997677,4.0116873623138405,0.4298734920914479,0.4162428651410103,0.09947802195516271,0.8246294824833437
35,3.4057165368274966,3.4068372882292577,2.796943667787777,4.009153259229985,0.43207901577950186,0.41872669903864834,0.10018397167074237,0.826735804896039
36,3.4020154796460993,3.4031238982665437,2.791846503531053,4.006047114185116,0.43445933707680967,0.4215311313649813,0.10105535146317954,0.8289875490511206
37,3.398065381636797,3.3991964399468557,2.7874601176310314,4.002909204172816,0.4370000958467358,0.4245027472429139,0.1019424654318637,0.8309066628930845
38,3.394356804644831,3.3960871617685457,2.7823163487850655,3.9990762293011515,0.43938745983366945,0.4268591962782322,0.1030354442064088,0.8331352348918936
39,3.3907582891403174,3.392717364092362,2.7768720826067597,3.9949392794372587,0.44170614434208255,0.429416835562627,0.10422672849508281,0.8354683521338124
40,3.3869459604088776,3.389088791389909,2.771662077734565,3.991450126027811,0.4441624374809264,0.43217509995644143,0.10524091062385509,0.8376764749056489
41,3.3830196659673777,3.385097583974465,2.7659375325016753,3.9885952662595106,0.4466920942356247,0.43521387967164354,0.10607719509296461,0.8400750559453491
42,3.3792970276250585,3.3819093814007486,2.761627878517701,3.9855396656215603,0.44909143076579605,0.4376447902709285,0.10697877043364704,0.8418617991765582
43,3.375554815501465,3.378054857359183,2.7566191304266745,3.9819023091865215,0.4515037550420043,0.4405877443077091,0.10806077753272135,0.8439179748284467
44,3.3716125665415966,3.3741406900717434,2.7511160582919416,3.9772010803096634,0.4540448993252347,0.44358051420226563,0.10947350145651133,0.8461519044319419
45,3.367674440582574,3.369845084855173,2.747356299495444,3.9738901861027145,0.45658333529184847,0.44686964263180917,0.11047813059263585,0.8476630421715031
46,3.3639390251841754,3.366558574233202,2.743461517168435,3.970779629541888,0.45899029821375453,0.4493892709032995,0.11142932022760754,0.8492156222222255
47,3.360082480189955,3.362314132472356,2.737471212542326,3.967960555739336,0.4614744520580989,0.45264713282829483,0.11229755585436088,0.8515780879182434
48,3.3560143481926707,3.358183073124449,2.730818851969815,3.9648392914452746,0.4640951325087066,0.4558218702053423,0.11326571968124174,0.8541657471442542
49,3.352058775349606,3.3542079386394335,2.7268955789916647,3.9624071371748517,0.46664221660285665,0.4588801749378464,0.11402518994813106,0.8556742295344457
50,3.3483118554687543,3.350369272390468,2.723406137055095,3.9589131761067,0.4690522025057392,0.4618364322125499,0.11512398732851323,0.8570049599732295
51,3.3443584578569747,3.3462689044642246,2.7197419227530824,3.955552108375088,0.4715942074265877,0.4649971948211654,0.11618966900249626,0.8583913710408433
52,3.340161735276048,3.3419441923457343,2.7155064895519274,3.9508503041857805,0.47429289458922574,0.46833393759784375,0.11769483747242944,0.8599798694417774
53,3.3361498591625125,3.3378802975617345,2.709506154522627,3.9469507308889655,0.4768695021112682,0.47147203310253283,0.11895596350042702,0.8622047528286898
54,3.332353668387558,3.334796668162701,2.7057931129725588,3.943869166836702,0.4793034090774854,0.47385469775658773,0.11996080978206523,0.8635665878159262
55,3.3283097655402436,3.3305569822706094,2.701773365282279,3.9395314137482136,0.48189618773769227,0.4771325492651218,0.12138768643240541,0.8650281199433597
56,3.324016490114355,3.3259940289302325,2.696245848142016,3.9373432146733878,0.48464852169910355,0.48066252479078686,0.1221130075563838,0.8670162479831931
57,3.319996398859424,3.322124788451504,2.6882730302315814,3.9335961583724512,0.487219611114292,0.4836573592646396,0.12336372107541205,0.8698401986904765
58,3.3161359192570186,3.3183620216883964,2.6812050692137497,3.9306791565487456,0.48968414966634516,0.48657091031252653,0.12434499514942869,0.8723008502137155
59,3.311989628652663,3.3140073560653835,2.6752102590124056,3.9279572930241025,0.49233175649110933,0.4899439019636299,0.12526663843563673,0.8743566656489489
60,3.307666184113722,3.310119717070177,2.6687332165424738,3.9254032797879694,0.49509023373110483,0.49295593236881885,0.12613675918374173,0.8765459383784812
61,3.3036253243186975,3.3067517055147366,2.6626697056286854,3.9224783906349376,0.49766054202838467,0.4955657911362531,0.1271395905769914,0.8785656554559798
62,3.2996250451767146,3.30242630409528,2.656353781759601,3.919583722647764,0.5002013482191738,0.49891786272639915,0.12813876138386388,0.8806390987044296
63,3.295395436076774,3.2984738388733668,2.6508657600082786,3.9150955955549134,0.5028869433819151,0.5019810111337425,0.12970120828141485,0.8824158442049307
64,3.291123559136699,3.294015302095581,2.6451287916901327,3.9114089003514083,0.5055947971362889,0.5054361732938759,0.130996722686902,0.884248622566366
65,3.287042513345302,3.2904084349461797,2.6374540415219574,3.9078637585682205,0.5081740098199709,0.5082309659164246,0.1322528791478642,0.8866616093151506
66,3.2829085036885233,3.28619875452633,2.6298553299895775,3.905886773493154,0.5107828599377785,0.511492187536627,0.13295778388219018,0.8890073435963372
67,3.2785883359786356,3.2815276254979415,2.6253071962427,3.9011879987882425,0.5135071751054479,0.5151097347884497,0.1346459721126185,0.8903909482314905
68,3.2743223101325194,3.278081467540037,2.6186099575359325,3.8975830235801148,0.5161910952338169,0.5177776122741335,0.13595341623105234,0.892400796972018
69,3.270204665974908,3.27442425770863,2.6124364527044213,3.894761419874268,0.5187728120401778,0.520607766063079,0.13698420054022342,0.894224692002289
70,3.265956319410635,3.270468400824474,2.6064756234202298,3.8915030485802684,0.5214327100024492,0.523667535271508,0.13818271528522022,0.8959598118151988
71,3.261521130972378,3.266124841799449,2.60024407109243,3.888040161853886,0.5242086300787,0.5270251306668812,0.1394660921366246,0.8977468354950576
72,3.257222159876145,3.261385308339758,2.5929259909024616,3.8846784610036065,0.526890473193461,0.5306860187394955,0.14072151144495673,0.8998106454319599
73,3.2531052869037653,3.2577468339346067,2.5863285663705784,3.8817805485842825,0.5294457870350898,0.5334942136753977,0.1418113001374893,0.9016394056460725
74,3.2487785211336346,3.2536724589106836,2.5793208344392413,3.8783740792890233,0.5321299730320633,0.5366363136634132,0.14310133804153255,0.9035492758288987
75,3.2442637460433312,3.249333830213063,2.5748607597411923,3.8751914438414707,0.5349314914900537,0.5399790007225203,0.14431542223688637,0.9047474533285907
76,3.23994422960519,3.2452326746288374,2.5671234697335086,3.8723632451026133,0.5375981400593881,0.5431354290015571,0.14540147697997927,0.9067945539209772
77,3.235736669828684,3.240881403354403,2.559775672422807,3.8690372047546115,0.5401821848097396,0.5464805688985593,0.1466873768642461,0.9087019987837175
78,3.2313362305842843,3.2366009720237825,2.5546507979916795,3.8658048375900114,0.5428854102528985,0.5497671602092349,0.14794607133794535,0.9100115104067175
79,3.226797120743422,3.2323546829602567,2.5488696049207498,3.8630343109065373,0.545672821837287,0.5530232512739708,0.1490320175415978,0.9114683691549387
80,3.2224715057886404,3.2280239981046126,2.5428481226748674,3.860933759361543,0.5483103219100671,0.5563393774051653,0.14985972636239125,0.9129631384490252
81,3.218176393137069,3.2240424215067547,2.5371142366930455,3.8566183653706667,0.5509189416401441,0.5593837656812773,0.15157207708535023,0.9143652067611298
82,3.21370466259767,3.2199337324226285,2.530612634447003,3.8525202700794954,0.5536368913810148,0.5625206687444062,0.15321303345062934,0.9159302735298291
83,3.209162616141804,3.215904521464725,2.522451865304953,3.8497246638165796,0.5563906574420912,0.5655920451076113,0.15434077732481066,0.9178579194127946
84,3.2047928480057686,3.2118019212274005,2.5133701572193976,3.846781911869963,0.559020658078496,0.568714196480518,0.15553521991738697,0.9199557155048738
85,3.200403314620564,3.2076129804141975,2.5069148559009364,3.8435420522818355,0.5616564098490657,0.5718964274457126,0.15685895208599837,0.9214169603026993
86,3.1958629856260123,3.2032258473377233,2.499756105345006,3.8393891153172324,0.5643820661798071,0.5752228517896723,0.15856912627928701,0.9230088848022493
87,3.191297852010466,3.1987139723210434,2.4933839222199605,3.8364508873221976,0.5671113356770183,0.5786367632135125,0.1597882081496372,0.9244009945222365
88,3.1868660806772233,3.1943400100594053,2.485344850268672,3.8330676286339918,0.5697442845045242,0.5819391651318686,0.1612013309953402,0.926124261755814
89,3.1824234105555096,3.1898655221906025,2.478128094258608,3.8299608558693325,0.572376672308235,0.5853098785113485,0.16250783851818276,0.9276403911873548
90,3.1778278842100676,3.1858683698576056,2.470877442954569,3.825641818942256,0.5750964618554881,0.588314276691158,0.16433831653276226,0.9291346955622152
91,3.1732764893796452,3.181176625354664,2.463727100200028,3.822108488424141,0.5777761095804317,0.5918323599109194,0.16584808390030673,0.9305803638245138
92,3.168835607544644,3.1771269121319747,2.456010331517069,3.8191693072920696,0.5803749191461374,0.5948614847828706,0.16711243043966506,0.9321099239293088
93,3.164258502169705,3.1725737401446,2.4497445413305097,3.8166932192666803,0.5830503361605888,0.5982585730067468,0.16818353248405363,0.9333287918317837
94,3.15955377095163,3.1684202465017353,2.4395498643903903,3.8141386799806165,0.5857968925789121,0.6013492648909315,0.16929430542828072,0.9352686593998953
95,3.1550165478597734,3.163605233377213,2.4313630152820256,3.811241313618564,0.5884258572346941,0.6049221081869659,0.1705612092366635,0.9367882837368902
96,3.1505713267669364,3.159423314135392,2.4231637932358128,3.8082624166598618,0.5909835807793742,0.6080161280225571,0.17187160554224531,0.938276792530417
97,3.1459261244759107,3.155484062483326,2.4177029143374593,3.8054011859661285,0.593656159467623,0.6109226982365221,0.17313773677152147,0.9392499470994271
98,3.141153596663535,3.151119290168742,2.4095068255320724,3.8018035561448658,0.5964013340185829,0.6141340472204093,0.17474018686923568,0.9406836451976086
99,3.136582678667517,3.146722197678278,2.4053138917307844,3.798166418564039,0.5990060168182819,0.6173591607743203,0.17637209744861093,0.9414047641161296
100,3.1320719420530017,3.142700546679891,2.3971583592273547,3.795139158426352,0.601557762313671,0.6202998886156831,0.17773947892126027,0.9427839140552133
101,3.127397947659726,3.138341276761389,2.389705725627464,3.791468691352619,0.6042025734069019,0.6234775368614909,0.17940852955716236,0.9440174825890503
102,3.122638366987803,3.133658311593491,2.382266873759337,3.7888637419886755,0.6068914106936036,0.6268793371789069,0.18060046110538022,0.9452237863078824
103,3.1179919760898986,3.1294379189014068,2.374292544380385,3.7845848858015536,0.6094930696654003,0.629934408894882,0.182571721671553,0.9464897061272022
104,3.1133617400301925,3.1248534106343024,2.3655444417292504,3.7810514850518286,0.6120710190677577,0.6332413004750743,0.18421213488227958,0.9478466936006792
105,3.108658682108396,3.1208090349923316,2.3587858510860915,3.7772890563949257,0.614686440258654,0.6361482144932926,0.1859714103106568,0.9488727388545773
106,3.103943254859447,3.1163866164749376,2.353153843279059,3.775309458907276,0.6172963029348714,0.6393155034412838,0.18690213564425628,0.9497131350075427
107,3.0992868156955415,3.1121346894130815,2.3469686152790117,3.772537130536852,0.619851500243683,0.6423493046586042,0.18821171361917888,0.9506209989239714
108,3.094594128270911,3.107185244528837,2.34027829026963,3.768706201340273,0.6224191887895495,0.6458664682222437,0.1900329287683683,0.951585504143138
109,3.08978461207187,3.1028916752253783,2.330876660463711,3.765012275247385,0.6250501989248304,0.6489048424520865,0.19180175529519325,0.9529106937533413
110,3.085005932268962,3.098493294542915,2.3225633341948675,3.7620819229580458,0.6276450303670607,0.652004920958138,0.19321386057940573,0.9540536994314255
111,3.0803649837287503,3.0940179218346913,2.313331004721244,3.759880900563141,0.6301372926090373,0.6551461031010488,0.19427969831955086,0.9552920965503277
112,3.07565357757971,3.089813012632825,2.305383003098942,3.757252855070043,0.6326659452792951,0.6580851597966904,0.1955581584733603,0.9563326726930681
113,3.0707761441793155,3.0851093075077216,2.2970266068217695,3.753907399748766,0.635285704616474,0.6613585233151367,0.19719481258603336,0.9574017699826548
114,3.0659543309366475,3.081145072005424,2.288404728970232,3.7496340674558732,0.6378508646256001,0.6641053579984111,0.1993004047732338,0.9584786019089683
115,3.061271740569132,3.076906287711533,2.279532933450191,3.7469155264508753,0.6403156489908366,0.6670301896426936,0.20064866165165549,0.9595594349190878
116,3.0565047565041765,3.0723487649343846,2.2711442505470196,3.7430922436661684,0.642824531740914,0.6701606644571464,0.20255636933318,0.9605565859539429
117,3.05161713448975,3.0674204605096334,2.2633016574797415,3.7397708918944192,0.6453923294711084,0.6735289184966349,0.20422462860553392,0.9614674663962208
118,3.0467952916268892,3.062477606002928,2.2555767302163474,3.7370096009434826,0.6479004834019509,0.6768892165879155,0.2056193796910463,0.9623449193405519
119,3.0420069264111733,3.058346283501954,2.24729143075772,3.735228655221861,0.6503775211417682,0.6796838979433815,0.20652261099701683,0.9632646804679419
120,3.037165714067162,3.0538041985428954,2.238799232849255,3.7335231381171137,0.65287371542939,0.6827416186130205,0.20739026181795575,0.9641849642324309
121,3.0323004967209357,3.0490091061528766,2.2305951155365102,3.7319654476680966,0.6553670396217234,0.6859526334786785,0.20818512863188948,0.9650529235879259
122,3.0275006462296425,3.0435612153311276,2.2222600055196096,3.730176678479681,0.6578068334576286,0.6895792982089315,0.20910070117663185,0.9659139621972352
123,3.022682358195943,3.038943179510164,2.2135211713718412,3.727655933227896,0.6602459197319543,0.6926354110157278,0.21039597369124224,0.9667947167707875
124,3.017781943712059,3.0345485361804,2.203717620022233,3.7245924299427005,0.6627185382179541,0.6955280812520778,0.21197801933178445,0.9677566350647544
125,3.012844654229414,3.0299450687317666,2.1956537631873196,3.7228399991052865,0.6651975440217337,0.6985417194021537,0.21288688334767716,0.9685276078528536
126,3.008005631989462,3.025543617500773,2.1873840887969203,3.7192674867919706,0.6676030524558768,0.7014071877818071,0.21474855073788696,0.969299726359194
127,3.0031727892553337,3.021391637934993,2.1789926869133196,3.7163400152931816,0.6699886924568406,0.7040958487679612,0.21628286395536614,0.9700644465681262
128,2.9982197019292656,3.0165576153733915,2.170636723022339,3.712469866028516,0.6724342643938678,0.7072084130812786,0.21832341464041857,0.9708075777829052
129,2.9932462484241595,3.012192572047481,2.1621779620114667,3.708690254073079,0.6748803059447493,0.7100024636138402,0.22032959314902456,0.9715416127391776
130,2.988413467670956,3.0071227891399213,2.1524422051289362,3.7046596979398587,0.677221151096181,0.7132277263134457,0.22248349610772966,0.9723643004585915
131,2.9835261069891135,3.0022324497981567,2.1431817894663103,3.7011965325537006,0.6795777040852818,0.7163184218505607,0.22434614403595363,0.9731253499857478
132,2.9785315290075736,2.997481705240933,2.1340163521680093,3.69783382739619,0.6819894138254013,0.7193015479781896,0.22616534713750924,0.9738585081445545
133,2.9735824178873425,2.9932934205543025,2.1255358987615693,3.6944200162255383,0.684359268743241,0.7219155624605826,0.22802287358030116,0.9745195144553297
134,2.9686812623605823,2.9886419569126472,2.116451130550074,3.691673724763337,0.686678844794617,0.7248010438972531,0.22952494561942163,0.9752095602558827
135,2.9637059067235927,2.983726431668007,2.1065130955230082,3.6878661851763397,0.6890287124816192,0.7278300821751525,0.23161896667971427,0.9759435674305434
136,2.958707403810625,2.9792891229255223,2.0958704181219208,3.684876210221991,0.6913820057218878,0.7305464312527055,0.23327267109918218,0.9767061076615804
137,2.9537801462940037,2.975131647511203,2.0844547043040422,3.682308589938948,0.6936741895303432,0.7330758968272921,0.23469931230866228,0.9774978088135126
138,2.9488457472254326,2.970629837434757,2.073512115134231,3.6792905259136326,0.6959528246084725,0.7357977721005433,0.236383964555782,0.9782319898509253
139,2.9438341365250724,2.9656677669817206,2.062729632358709,3.6759104378749696,0.6982641105950846,0.7387772395325218,0.23828058287300757,0.9789324947819816
140,2.938802833590753,2.960974434035685,2.05317459427466,3.672950516831125,0.7005745578934247,0.7415752787740787,0.23995001252571632,0.9795347891162088
141,2.9338300329126463,2.9565946453972534,2.042986298957203,3.6699025944561168,0.7028318578828116,0.7441687048433727,0.24167741649964772,0.9801584367813977
142,2.9288677497618134,2.9516707920892005,2.03306123469226,3.6663232805720933,0.7050656301563577,0.7470638408479768,0.24371678218871937,0.9807480483475033
143,2.923835347451164,2.9470654799183285,2.0230522193501446,3.6630041662704027,0.707328786326588,0.749751974178485,0.2456182767031253,0.9813252403824
144,2.9187500280336827,2.9426543004692456,2.0134175616300625,3.6598457186866193,0.7096094888580763,0.7523089072624585,0.24743699455615756,0.9818647950943603
145,2.9137594820357435,2.938416336907856,2.004063392144973,3.65670452221058,0.7118141357142077,0.7547488625788576,0.24925473010747462,0.9823739907134447
146,2.9087872407915287,2.9337366799263256,1.996710921135144,3.654105669956734,0.7139915998136983,0.7574242093328549,0.2507653485265319,0.9827643377099009
147,2.903715765156389,2.928818827215525,1.9891152491187678,3.651623501807798,0.7162156366359431,0.760214274588602,0.2522138206937712,0.9831586736371692
148,2.898623147715535,2.9238084258411767,1.9787906990276516,3.648774062069174,0.7184368339106801,0.7630341708491748,0.25388344461285545,0.9836805191579824
149,2.893620554366509,2.9192348828664496,1.9692461450474972,3.6462924822418508,0.7205854023238657,0.7655881677203777,0.2553434301076901,0.9841487648963266
150,2.888577409303537,2.914490296143602,1.9581954733192728,3.6428834627154956,0.7227433690484099,0.768217422024978,0.2573580542575064,0.9846744091553195
151,2.883465699312219,2.90947590586521,1.9493920528051527,3.63977115912994,0.7249277518579008,0.770973745279595,0.25920635965942046,0.9850808300844862
152,2.8783825488710377,2.904987780060514,1.9411421358018583,3.6365947286517937,0.727077390749966,0.773421175777401,0.2611016294355401,0.985452066949004
153,2.8733558160875785,2.9006627764226662,1.9314886972166212,3.633825824166339,0.7291779447358957,0.7757621028144563,0.26276103586608734,0.985874926499485
154,2.8682911906764503,2.8958449162634308,1.9232012608555158,3.630787243605606,0.7312880399146033,0.7783494797444945,0.2645898521456075,0.9862282515774715
155,2.8631618134080616,2.8909018130344384,1.914054892088764,3.6274878470275733,0.7334208307155213,0.7809818600804455,0.2665848490651585,0.9866080889860452
156,2.858057521328861,2.885838684917518,1.9022582739837972,3.624956752314761,0.7355192230071882,0.783654753566816,0.26812176209929695,0.9870827752704107
157,2.8529927913361868,2.8814178404876802,1.8909987783715363,3.6223386619303484,0.737578751654871,0.7859692008446648,0.2697173980299247,0.987520334943799
158,2.8478877186343676,2.8764754596098445,1.8802262271040795,3.61949731511097,0.7396507576614876,0.7885352948809894,0.27145585522989296,0.9879252636065167
159,2.842712006548895,2.8720385122677965,1.8709996352251108,3.61682215834231,0.741748736355437,0.7908197233974625,0.27309904626738823,0.9882617412551786
160,2.837582141116266,2.867301118615109,1.860941170439307,3.6146967722940313,0.7438010465269366,0.7932387502233275,0.2744089596417284,0.9886180056163931
161,2.8325235059557086,2.8629782501613863,1.8522322999959915,3.6118579536037125,0.7457946743565304,0.7954280094643776,0.276164662122609,0.9889178199011982
162,2.827407316751714,2.8590666190814673,1.8421703410650478,3.609078369857163,0.7478105184618815,0.7973941232556716,0.2778904355323712,0.9892545038521163
163,2.8222109558680555,2.8546639355105694,1.8317262230435287,3.605959179112091,0.7498570682566739,0.7995901494349972,0.27983494955320315,0.9895932739418096
164,2.817066893594033,2.850262953081576,1.8231336161849236,3.6029351062372523,0.751854203368325,0.8017674602869741,0.281728086142425,0.9898640460365146
165,2.8119602014459697,2.8455594904030566,1.8150636107383757,3.5998475747876437,0.7538159367493287,0.8040746728634895,0.28366895942635506,0.9901119954924732
166,2.8067981127539614,2.8406204294405195,1.805660440724754,3.5964983016231127,0.7557955860154528,0.8064755236074685,0.28578347151356875,0.9903933392959297
167,2.801605955353915,2.8361397878663626,1.798837184046659,3.592576953187377,0.7577746721974404,0.8086341647492385,0.2882711320459806,0.9905925143400977
168,2.796463060636409,2.831783567882748,1.789764564509712,3.589531803629519,0.7597092461969553,0.8107151778852827,0.2902118032881504,0.9908510283196547
169,2.7913316553788534,2.82716167979914,1.7815459890845484,3.586532788055017,0.7616264815520232,0.8129040929501813,0.2921306009502485,0.9910791189226532
170,2.786148628948887,2.8222474797289783,1.7718803919847061,3.583327054676567,0.7635580592510126,0.815210010053333,0.29418987147283326,0.991340178527228
171,2.7809445415937057,2.817114282153021,1.7621280840523632,3.5801441348201344,0.7654819244313917,0.817595162703884,0.2962428399884327,0.9915958978962254
172,2.7757922681877796,2.8121330373350166,1.7518008695660425,3.5774131438093932,0.7673605596255586,0.8198867749042806,0.29801091143548997,0.9918585299715202
173,2.7706169565365637,2.8078218432237696,1.7410934806746579,3.5744346721602986,0.7692407550336315,0.8218519421343212,0.299946109116069,0.9921222421398632
174,2.7653596887804186,2.8027928379693723,1.731316373982994,3.5713019579059444,0.77115269105687,0.8241230408368168,0.30198925172356733,0.9923556307222733
175,2.7601128951568548,2.798051723678303,1.7228182094338755,3.56847709146564,0.7730429971151612,0.8262432145283586,0.30383836709091844,0.9925529030844614
176,2.754980130441155,2.7933515553400605,1.7125224495895777,3.564920039424977,0.7748516781890831,0.8283251013641525,0.306175808308534,0.992785148168333
177,2.749804085694784,2.7890189554312723,1.7002079717602245,3.56228757853415,0.7766701899647094,0.8302266215331862,0.30791212393088097,0.9930535112991475
178,2.744536884388834,2.7845661869575915,1.6895128747520294,3.5591538227184945,0.7785267409812464,0.8321633824882115,0.3099861902713846,0.9932785221566323
179,2.7392954969899734,2.7802339514664514,1.6789148699207834,3.55654115880923,0.7803542620240838,0.8340307492300256,0.31172123949584435,0.9934943469792468
180,2.7341163002606,2.77595585984705,1.668810119905778,3.5533713520090844,0.782130300681164,0.8358584096215256,0.3138333956894336,0.9936937101500729
181,2.7288981412895037,2.7710881275840995,1.658000128686881,3.5501890557668463,0.7839129754457608,0.8379182611341154,0.31596166115082014,0.9939002712680084
182,2.7236334858579956,2.7662353598544764,1.6476029403264998,3.547322825816334,0.7857083312086061,0.8399509729929382,0.3178851756064826,0.9940925959617876
183,2.718401380782197,2.761323656559746,1.6380528338472937,3.5443824992398727,0.7874693708936565,0.8419873172570925,0.3198648972139158,0.9942639346263656
184,2.713188744031939,2.756736897995065,1.6285595888729694,3.5416052821996877,0.7892050780936694,0.8438698869528486,0.32174077276678725,0.994429355250707
185,2.7079278471839747,2.752316763755287,1.6206045763462307,3.5382195198491573,0.7909542442944638,0.8456667336231899,0.32403549181498487,0.9945643127058934
186,2.7026535619454677,2.74761775930544,1.6124486530266686,3.5347526750480087,0.7926969029532054,0.8475583603982932,0.3263939619820807,0.9946993027920585
187,2.6974420299375312,2.7428991465940715,1.6024620704321657,3.5319802707674217,0.794388463348929,0.849438719966046,0.3282863586331699,0.9948600594326484
188,2.6922111202512684,2.7380056891402265,1.5930594354372345,3.530079240375895,0.7960757185694655,0.8513685482008317,0.3295872046773774,0.9950069793228
189,2.686900873755899,2.7332093567013755,1.5814311762737419,3.5260733854521686,0.7977964594517312,0.8532402131121242,0.33233690050135267,0.9951829090307406
190,2.681565536832139,2.7282277376701582,1.5707589836074918,3.5231519612728075,0.799515583966228,0.8551634793541323,0.3343494600111275,0.9953389383716724
