time,r_unvacc,r,susceptibility,cor,cor_unvacc
0,3.0,2.158287257297597,0.7194290857658657,0.34836951724397086,0.44929131458251564
1,2.999923847578196,2.1603515952393866,0.7201354784333655,0.3486096407946545,0.4492149602666095
2,2.9996954135095475,2.1623241400483137,0.7208479001934612,0.3488348016534728,0.4491243015409923
3,2.999314767377287,2.1642032982338737,0.7215659129122797,0.3490450132963453,0.4490193389307141
4,2.9987820251299127,2.165989970430553,0.7222899004594101,0.3492402531373199,0.44890007385875264
5,2.9980973490458727,2.167685169879113,0.7230202750317518,0.34942051790346207,0.44876650865821777
6,2.9972609476841368,2.1692871010832344,0.7237565026693307,0.3495858386041202,0.4486186465862684
7,2.9962730758206613,2.1707944344616075,0.7244981947671909,0.34973622534701576,0.4484564918397589
8,2.9951340343707855,2.172208490074613,0.7252458371302732,0.34987166291172767,0.44828004957262185
9,2.9938441702975687,2.173529723374674,0.7259996177952841,0.3499921618261873,0.4480893259150012
10,2.992403876506104,2.1747563628224937,0.7267589712394418,0.35009775205313354,0.4478843279941487
11,2.990813591723832,2.175887979805755,0.7275237700627228,0.3501884402087284,0.4476650639570921
12,2.989073800366903,2.176925830123382,0.7282944401895224,0.3502642239400381,0.44743154299509597
13,2.9871850323926177,2.177869668572583,0.7290708961634677,0.35032512260340903,0.44718377536992326
14,2.985147863137998,2.178718403857729,0.7298527589743754,0.35037115907540983,0.4469217724419112
15,2.982962913144534,2.1794722096735777,0.7306400626268783,0.3504023357043904,0.4466455466998842
16,2.9806308479691594,2.1801320577473797,0.7314330988799917,0.35041866111280096,0.44635511179290727
17,2.9781523779815178,2.180697271992932,0.7322315970517695,0.35042016981208507,0.44605048256390645
18,2.975528258147577,2.181166936009209,0.733035194687447,0.350406888262512,0.44573167508516537
19,2.9727592877996583,2.1815418715527253,0.7338441025164312,0.3503788145482443,0.4453987066957153
20,2.969846310392954,2.1818232851769124,0.7346586513725101,0.3503359607846844,0.4450515960406366
21,2.9667902132486006,2.182010182743317,0.735478421426381,0.3502783741284211,0.4446903631122879
22,2.9635919272833937,2.182101495127123,0.7363029555581792,0.3502060880823582,0.4443150292934763
23,2.9602524267262202,2.1820985552689303,0.7371325957097989,0.35011910036907545,0.44392561740258923
24,2.9567727288213,2.1820029093655653,0.7379677470968179,0.35001743000213703,0.44352215174070303
25,2.953153893518325,2.1818132206756697,0.7388078303214682,0.34990113647887194,0.4431046581406827
26,2.949397023149584,2.1815284187804305,0.7396523430578477,0.34977025802341616,0.44267316401829304
27,2.945503262094184,2.181150495029806,0.7405018093509288,0.34962480033609644,0.44222769842533316
28,2.9414737964294635,2.180680739928922,0.7413565072637949,0.3494647963696287,0.4417682921048103
29,2.937309853569698,2.180117734307007,0.7422157834855321,0.349290307537615,0.44129497754817326
30,2.933012701892219,2.179461216430862,0.7430793651267835,0.3491013701630946,0.44080778905461165
31,2.9285836503510563,2.1787132342211124,0.7439477557555663,0.34889800448520514,0.4403067627924413
32,2.924024048078213,2.1778743693164047,0.744820950001349,0.34868025939971103,0.43979193686258533
33,2.9193352839727122,2.176943644200462,0.7456983979031065,0.34844819812841255,0.43926335136416517
34,2.9145187862775206,2.175921499616651,0.7465800220130953,0.3482018595299482,0.4387210484622097
35,2.909576022144496,2.1748097993342665,0.7474662228386555,0.34794127878798264,0.4381650724574964
36,2.9045084971874733,2.1736087962445154,0.7483568384631303,0.3476665204233961,0.4375954698585279
37,2.8993177550236466,2.1723177982491384,0.749251369390321,0.3473776508232476,0.43701228945565374
38,2.8940053768033613,2.1709379034686886,0.7501499205459828,0.34707470928653433,0.4364155823973436
39,2.8885729807284855,2.169470968815496,0.7510528497252524,0.3467577431140719,0.4358054022686124
40,2.8830222215594894,2.1679168586439803,0.7519598157905654,0.3464268359417379,0.4351818051715992
41,2.877354790111386,2.1662749393335883,0.7528702914143337,0.34608206906265704,0.4345448498083009
42,2.871572412738697,2.164546731724662,0.7537844848078459,0.3457234941648647,0.4338945975654543
43,2.865676850809585,2.1627342715140205,0.7547027749842151,0.3453511738107607,0.43323111260156383
44,2.8596699001693255,2.160837348081427,0.7556247481408538,0.34496520192921765,0.43255446193606106
45,2.8535533905932735,2.158855762844184,0.7565499807926644,0.3445656654688566,0.4318647155405885
46,2.8473291852294986,2.1567913142074477,0.7574787367037814,0.3441526319708855,0.4311619464323898
47,2.8409991800312495,2.1546455573095837,0.7584111859144865,0.34372618481546025,0.4304462307697867
48,2.8345653031794296,2.1524184996983875,0.759346943703889,0.3432864329882682,0.4297176479497203
49,2.828029514495254,2.1501103354860946,0.7602856775240714,0.34283347513666695,0.4289762807073285
50,2.82139380484327,2.1477230485278658,0.7612276757824572,0.34236739447547254,0.42822221521752923
51,2.814660195524919,2.1452581137337794,0.7621730385588162,0.34188829361479023,0.4274555411985695
52,2.807830737662829,2.1427156030671637,0.7631213571123979,0.3413962965885805,0.4266763520175011
53,2.800907511576024,2.1400960505350723,0.7640723735754046,0.3408915104420463,0.4258847447975347
54,2.7938926261462367,2.1374017552167937,0.7650264491964476,0.3403740293315234,0.4250808205272183
55,2.7867882181755235,2.1346341220100813,0.7659836180187386,0.339843976790502,0.42426468417137925
56,2.7795964517353733,2.131792921176143,0.7669433164822217,0.3393014988111549,0.4234364447837682
57,2.7723195175075133,2.128879027856868,0.7679053638704899,0.3387467231759827,0.4225962156213254
58,2.764959632116603,2.1258948968808147,0.7688701390744797,0.33817976930979776,0.42174411425999525
59,2.7575190374550274,2.122841877632532,0.7698376144636694,0.3376007842270656,0.4208802627119953
