time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,2.0598256012071356,0.686608533735712,0.3347225437239738,0.33043658823843697,0.44929131458251564,0.4495501143604766
1,2.999923847578196,2.0643868377801105,0.688146413932029,0.3353907094235539,0.3312230047965304,0.4492149602666095,0.4495429709293819
2,2.9996954135095475,2.0688546668341474,0.6896882455187855,0.3360408808992409,0.3319905566417351,0.4491243015409923,0.44952154106410674
3,2.999314767377287,2.0732310074880034,0.6912348880610867,0.33667295347809834,0.3327397584762481,0.4490193389307141,0.4494858260494997
4,2.9987820251299127,2.0775171806448514,0.6927869925973862,0.33728688636997406,0.3334710130490479,0.44890007385875264,0.4494358280297053
5,2.9980973490458727,2.0817082081919134,0.6943431002513661,0.3378827475002343,0.33418364551424246,0.44876650865821777,0.44937155001226065
6,2.9972609476841368,2.0857997055148645,0.6959019391109333,0.338460553716292,0.3348770872559067,0.4486186465862684,0.4492929958738357
7,2.9962730758206613,2.089794409348149,0.6974646023462888,0.33902020292343016,0.3355519747664266,0.4484564918397589,0.44920017036761206
8,2.9951340343707855,2.093695497192007,0.6990323214806806,0.3395616452345998,0.33620900730845,0.44828004957262185,0.449093079132309
9,2.9938441702975687,2.0974977112558006,0.7006035023684358,0.3400849582378026,0.3368474581392121,0.4480893259150012,0.4489717287028594
10,2.992403876506104,2.101196182321077,0.7021766676677379,0.34059018410351494,0.3374666707220536,0.4478843279941487,0.44883612652273297
11,2.990813591723832,2.1047932108522915,0.7037527235654764,0.34107722612286695,0.3380671876157659,0.4476650639570921,0.4486862809579203
12,2.989073800366903,2.1082933307702234,0.705333314457286,0.3415460201090726,0.3386499128962969,0.44743154299509597,0.44852220131257353
13,2.9871850323926177,2.111691790429416,0.7069169694982149,0.341996645016413,0.33921419760419796,0.44718377536992326,0.44834389784631357
14,2.985147863137998,2.1149827569010053,0.7085018410705217,0.3424291564536054,0.3397592171593696,0.4469217724419112,0.44815138179320696
15,2.982962913144534,2.118168532264293,0.7100887922308745,0.34284347004000465,0.340285493554962,0.4466455466998842,0.4479446653824207
16,2.9806308479691594,2.1212542227308253,0.7116796178151794,0.343239551238109,0.34079400114826053,0.44635511179290727,0.44772376186055907
17,2.9781523779815178,2.124234307217012,0.7132725386794143,0.34361750319450796,0.3412839560751904,0.44605048256390645,0.447488685515687
18,2.975528258147577,2.1271034168791183,0.7148658094759122,0.3439773586624856,0.34175460271068137,0.44573167508516537,0.4472394517030535
19,2.9727592877996583,2.1298663575415127,0.7164610892925581,0.34431902543048704,0.3422068514316064,0.4453987066957153,0.446976076872516
20,2.969846310392954,2.1325265885432607,0.7180595780598142,0.34464250583849354,0.34264138096904406,0.4450515960406366,0.4466985785976747
21,2.9667902132486006,2.135077238304913,0.7196589865944814,0.34494791564317745,0.3430571781620137,0.4446903631122879,0.44640697560672643
22,2.9635919272833937,2.1375148504268076,0.7212581566134113,0.3452352689476194,0.34345378873301075,0.4443150292934763,0.4461012878150429
23,2.9602524267262202,2.1398455053214724,0.7228591339043184,0.34550449924336607,0.3438323047203675,0.44392561740258923,0.4457815363594853
24,2.9567727288213,2.142070011659171,0.7244621782321072,0.34575564496465977,0.3441929521243755,0.44352215174070303,0.4454477436344575
25,2.953153893518325,2.1441822679034606,0.7260651985017033,0.3459888044006166,0.3445348337526491,0.4431046581406827,0.44509993332971093
26,2.949397023149584,2.1461814370089782,0.7276678657243396,0.3462039809573245,0.3448579038884902,0.44267316401829304,0.4447381304699067
27,2.945503262094184,2.148072468590088,0.7292718009291419,0.3464011502079044,0.34516304555476524,0.44222769842533316,0.44436236145594277
28,2.9414737964294635,2.14985414157176,0.7308765232521811,0.34658037157969207,0.34545013867027646,0.4417682921048103,0.4439726541080549
29,2.937309853569698,2.1515226210079805,0.7324806466683268,0.3467417193537193,0.3457186391310291,0.44129497754817326,0.443569037710696
30,2.933012701892219,2.153078421228573,0.7340842471768108,0.3468851911408059,0.34596869968722926,0.44080778905461165,0.44315154305920573
31,2.9285836503510563,2.1545252297497424,0.7356884716239791,0.34701080447583244,0.3462009769078273,0.4403067627924413,0.4427202025082725
32,2.924024048078213,2.155860547609682,0.7372923451250686,0.3471186663305289,0.34641512842352656,0.43979193686258533,0.44227505002219486
33,2.9193352839727122,2.1570811294207513,0.7388946179848639,0.34720884887026876,0.3466106892779053,0.43926335136416517,0.4418161212269502
34,2.9145187862775206,2.158189844245791,0.7404961170287301,0.3472813206029563,0.34678816993214456,0.4387210484622097,0.44134345346407333
35,2.909576022144496,2.1591908486678144,0.7420981037217883,0.34733610829694284,0.3469482803799543,0.4381650724574964,0.44085708584635097
36,2.9045084971874733,2.160079799389884,0.7436989086041776,0.34737335851725226,0.3470903660314164,0.4375954698585279,0.4403570593153314
37,2.8993177550236466,2.160852960127034,0.74529704665276,0.3473931544615618,0.34721386655976083,0.43701228945565374,0.4398434167006585
38,2.8940053768033613,2.1615152482245135,0.7468939987292158,0.34739546244397734,0.34731959938844087,0.4364155823973436,0.43931620278122574
39,2.8885729807284855,2.1620709279719597,0.7484910169819199,0.3473803358728635,0.34740827152769765,0.4358054022686124,0.43877546434814974
40,2.8830222215594894,2.16251439153937,0.7500859255845829,0.34734794851718037,0.34747901010298027,0.4351818051715992,0.4382212502695695
41,2.877354790111386,2.162842662294732,0.7516774329421522,0.34729838821165343,0.3475313585393683,0.4345448498083009,0.437653611557258
42,2.871572412738697,2.1630620785076218,0.7532674672983958,0.34723164405807067,0.3475663409900898,0.4338945975654543,0.437072601435052
43,2.865676850809585,2.1631754742513403,0.7548567360762325,0.347147790959451,0.3475844178746045,0.43323111260156383,0.4364782754090864
44,2.8596699001693255,2.1631781182802086,0.7564432937354495,0.3470469897382937,0.34758483935167844,0.43255446193606106,0.4358706913398304
45,2.8535533905932735,2.1630685290279414,0.7580263036810482,0.3469293259741696,0.34756736933582044,0.4318647155405885,0.4352499095159131
46,2.8473291852294986,2.162852349575024,0.7596074106200317,0.34679484071491545,0.3475329031458212,0.4311619464323898,0.43461599272972673
47,2.8409991800312495,2.1625303387269845,0.761186540963098,0.3466436522942482,0.34748155345779647,0.4304462307697867,0.4339690063547961
48,2.8345653031794296,2.1620994060668344,0.7627622491680419,0.3464759064089004,0.34741281489143927,0.4297176479497203,0.4333090184248921
49,2.828029514495254,2.161560530969975,0.7643345021297522,0.34629167412315925,0.34732682674172277,0.4289762807073285,0.4326360997148749
50,2.82139380484327,2.1609183284571185,0.7659045414885495,0.34609102672235664,0.3472243048282338,0.42822221521752923,0.43195032382324505
51,2.814660195524919,2.1601721734246127,0.7674717455624345,0.34587412290524944,0.34710512516761494,0.4274555411985695,0.43125176725636943
52,2.807830737662829,2.1593193559976087,0.7690347309877283,0.3456411109870537,0.346968826300013,0.4266763520175011,0.43054050951436523
53,2.800907511576024,2.158362771258502,0.7705940886438007,0.3453920494881263,0.34681583825709705,0.4258847447975347,0.4298166331786015
54,2.7938926261462367,2.157307183583387,0.7721510710163098,0.34512703424517016,0.34664688765407203,0.4250808205272183,0.4290802240007842
55,2.7867882181755235,2.1561503444178065,0.7737044136886053,0.34484627019679837,0.3464615758929806,0.42426468417137925,0.4283313709935921
56,2.7795964517353733,2.1548895578968787,0.7752526653829644,0.3445499297532513,0.34625942756161615,0.4234364447837682,0.4275701665228095
57,2.7723195175075133,2.1535292404404727,0.776796912058906,0.3442380858693436,0.3460411036546757,0.4225962156213254,0.4267967064009194
58,2.764959632116603,2.15207434933222,0.7783384337097126,0.343910862636827,0.3458073511540936,0.42174411425999525,0.4260110899820963
59,2.7575190374550274,2.1505219520339613,0.7798756501129086,0.3435684775579,0.34555764716964993,0.4208802627119953,0.4252134202585492
60,2.75,2.1488706190661233,0.7814074978422267,0.3432111021610325,0.3452917051749765,0.4200047875444473,0.424403803958148
61,2.7424048101231686,2.1471253394331686,0.7829352295136675,0.34283884360961936,0.3450102693928432,0.41911781999926223,0.42358235164327007
62,2.734735781392945,2.145289208170401,0.7844594065601804,0.3424518703827354,0.3447137786568919,0.41821949611416864,0.4227491778107961
63,2.7269952498697734,2.143360094963628,0.7859786683038716,0.3420504174459465,0.3444018256059866,0.41730995684475575,0.4219044009931717
64,2.7191855733945385,2.1413377061457375,0.787492301774963,0.34163465889352596,0.3440742950690865,0.4163893481874028,0.4210481438604599
65,2.7113091308703496,2.139227584840621,0.7890017263187963,0.34120472658133283,0.3437320155600742,0.4154578213029471,0.42018053332328936
66,2.7033683215379,2.137031666829199,0.7905070314700876,0.3407608236643852,0.3433752314515986,0.4145155326409381,0.4193017006366039
67,2.6953655642446375,2.1347480678708313,0.7920068788402302,0.3403031967150755,0.3430035637912267,0.4135626440643103,0.41841178150411307
68,2.687303296707956,2.13237777916102,0.7935009724333164,0.33983202512855426,0.34261709748055563,0.41259932297429763,0.4175109161833312
69,2.6791839747726502,2.129926235712665,0.7949906597561693,0.339347466431515,0.34221664187897655,0.41162574243539785,0.41659924959109385
70,2.671010071662834,2.127394675453624,0.7964757220586656,0.338849759795375,0.34180232240176256,0.41064208130018837,0.4156769314094223
71,2.6627840772285785,2.12478121694449,0.7979547553686587,0.3383391769703298,0.3413737510662233,0.40964852433377286,0.4147441161916105
72,2.6545084971874737,2.122087842396112,0.7994277828247767,0.3378159299880652,0.34093116991897554,0.40864526233763276,0.41380096346839407
73,2.6461858523613686,2.119319445434715,0.8008959172476507,0.3372802193432593,0.34047530062116554,0.4076324922726387,0.4128476378540525
74,2.6378186779084993,2.1164773118332585,0.8023589072132102,0.3367323083984532,0.34000627287294344,0.40661041738096837,0.4118843091522937
75,2.6294095225512604,2.1135605148078835,0.8038156463193837,0.3361724625607378,0.33952384919209544,0.40557924730665157,0.41091115246175586
76,2.6209609477998344,2.110572166610421,0.8052665448457523,0.3356009000441405,0.3390284583106928,0.40453919821446427,0.409928348280954
77,2.6124755271719327,2.107516319115423,0.8067123680951223,0.3350178765303476,0.33852068738892344,0.40349049290686345,0.4089360826124931
78,2.60395584540888,2.1043925211278327,0.8081521523639337,0.3344237148326322,0.3380003765449229,0.4024333609386463,0.4079345470663559
79,2.595404497688272,2.1012007779842525,0.809585087740964,0.33381870210343095,0.33746743903427084,0.40136803872900256,0.4069239389620698
80,2.5868240888334655,2.097945898320976,0.8110122011686731,0.33320307031385354,0.33692259068400227,0.4002947696706105,0.4059044614295417
81,2.578217232520115,2.094631699928291,0.8124341399583555,0.33257710992573214,0.3363663866514799,0.3992138042354078,0.40487632350834724
82,2.5695865504800333,2.0912569753014494,0.8138495957300113,0.33194117913321936,0.33579853990231345,0.3981254000766614,0.40383974024524466
83,2.560934671702574,2.0878222032380704,0.8152578924826823,0.3312955828753945,0.3352190439912087,0.3970298221269357,0.40279493278968004
84,2.552264231633827,2.084333058506782,0.8166603726497786,0.33064057334648633,0.33462877138333846,0.39592734269154983,0.4017421284870362
85,2.543577871373829,2.080792894324353,0.8180574763376447,0.32997646633185745,0.33402820869509975,0.39481824153709044,0.40068156096937213
86,2.534878236872063,2.0772004569006186,0.8194478246275844,0.32930363836996884,0.33341706222998796,0.39370280597454255,0.3996134702433856
87,2.526167978121472,2.0735568632994625,0.8208309507752594,0.32862243315489914,0.3327954391213414,0.3925813309365762,0.3985381027753261
88,2.5174497483512503,2.06986685360576,0.8222078136659431,0.32793316899831226,0.33216406768151047,0.3914541190485157,0.39745571157257537
89,2.508726203218642,2.0661330864397724,0.8235785490616584,0.32723620383774416,0.33152332630637843,0.3903214806925086,0.39636655626160044
90,2.5,2.0623559716124222,0.8249423886449689,0.32653191748161237,0.3308732096254216,0.3891837340643883,0.3952709031619759
91,2.4912737967813583,2.0585377832564626,0.8262992955314763,0.3258206612443463,0.3302140339683449,0.38804120522272584,0.39416902535616793
92,2.4825502516487497,2.0546824772226167,0.8276499039074956,0.3251027902928156,0.3295464106749331,0.38689422812954183,0.39306120275475664
93,2.473832021878528,2.0507918692489127,0.8289939862980771,0.3243787148858994,0.3288705858896524,0.38574314468215004,0.3919477221567667
94,2.465121763127937,2.0468662328066243,0.8303306811949939,0.32364885236974467,0.3281865393185844,0.38458830473559036,0.39082887730477633
95,2.456422128626171,2.0429086899420814,0.8316602696803748,0.32291357084774847,0.3274947488152986,0.38343006611510183,0.38970496893444967
96,2.447735768366173,2.0389239517645925,0.8329836815374658,0.322173253659771,0.32679597717442493,0.38226879461808433,0.38857630481815025
97,2.439065328297426,2.034912998536354,0.8343003260010309,0.32142835470885744,0.3260903394244181,0.38110486400499055,0.38744319980227215
98,2.430413449519967,2.0308758509953666,0.8356092052553801,0.32067932548246275,0.32537778232793535,0.37993865597859033,0.38630597583792337
99,2.4217827674798844,2.026816341497465,0.8369108776864316,0.3199265584851705,0.32465892789963774,0.3787705601510504,0.38516496200459266
100,2.413175911166535,2.022739394768872,0.8382063592666458,0.31917046187875026,0.32393460069735885,0.3776009739982711,0.38402049452642456
101,2.404595502311728,2.018645752469669,0.8394949381419807,0.3184115046425707,0.32320488934680347,0.37643030280093914,0.38287291678072255
102,2.39604415459112,2.014535946051319,0.840775802145055,0.3176501574689599,0.32246984602316225,0.3752589595717454,0.38172257929829445
103,2.3875244728280673,2.010413656833518,0.8420494448176883,0.316886870460746,0.32173008984104995,0.37408736496824635,0.3805698397552618
104,2.379039052200166,2.0062821253076657,0.843316179888779,0.3161221093228514,0.3209861688417433,0.3729159471908511,0.37941506295593763
105,2.3705904774487396,2.002142959049671,0.8445756355203127,0.3153563563516531,0.3202383430758869,0.3717451418654347,0.37825862080639305
106,2.3621813220915007,1.9979984351614575,0.8458277171510307,0.3145900834648059,0.3194869978165037,0.3705753919101029,0.3771008922783213
107,2.353814147638632,1.9938518593059864,0.8470727654119324,0.3138237628421235,0.3187327111307224,0.3694071473856541,0.3759422633628165
108,2.3454915028125263,1.9897055400327344,0.8483107006130008,0.31305789331016814,0.31797588680672756,0.36824086532931627,0.37478312701368643
109,2.3372159227714215,1.9855611285901555,0.8495411610219217,0.31229299147706424,0.31721681368438387,0.3670770095713614,0.37362388307991945
110,2.328989928337166,1.9814208154817323,0.8507640120609761,0.3115295543533012,0.3164558839442212,0.3659160505342424,0.3724649382269391
111,2.3208160252273498,1.9772883251792415,0.851979779390546,0.3107680721822233,0.315693778626187,0.3647584650139328,0.3713067058462773
112,2.312696703292044,1.973166174922005,0.8531884756497776,0.3100090749003279,0.31493096442797314,0.363604735943191,0.37014960595331725
113,2.3046344357553634,1.969055286551443,0.8543894233299818,0.3092531109031595,0.3141676177364362,0.3624553521365221,0.3689940650727554
114,2.2966316784621,1.9649580467063827,0.8555825756188224,0.30850068630080374,0.31340419075360026,0.3613108080166545,0.36784051611145707
115,2.2886908691296504,1.9608791395392204,0.8567688917660203,0.30775229599499127,0.31264157215892724,0.36017160332240533,0.3666893982183844
116,2.280814426605461,1.9568206483496473,0.8579482072384056,0.3070084791039434,0.3118801739606877,0.35903824279786717,0.3655411566312909
117,2.2730047501302266,1.9527832094282522,0.8591197221723237,0.3062697894800964,0.31112014077025035,0.3579112358629092,0.3643962425099076
118,2.265264218607055,1.9487695655002972,0.8602835596364229,0.3055367584648982,0.3103620175103988,0.3567910962650453,0.36325511275534356
119,2.2575951898768314,1.944783303556057,0.8614402228869736,0.3048099214411045,0.3096065165349845,0.3556783417127977,0.3621182298154675
120,2.25,1.9408262412343107,0.8625894405485826,0.30408983251188576,0.30885402245485466,0.3545734934907455,0.36098606147604306
121,2.242480962544973,1.9369002434261353,0.8637309639534078,0.3033770360380827,0.3081049336544709,0.35347707605652334,0.35985908063742644
122,2.235040367883397,1.933008473184108,0.8648651276999905,0.3026720628744369,0.30735990228096166,0.35238961662011054,0.35873776507665556
123,2.2276804824924863,1.9291536532359763,0.865992079383621,0.3019754594480362,0.3066195038464767,0.3513116447058258,0.3576225971947939
124,2.2204035482646267,1.9253373650602448,0.8671114611418302,0.3012877890233947,0.3058841004703982,0.3502436916975137,0.35651406374942346
125,2.213211781824477,1.9215615671465143,0.8682230877889423,0.3006095970774383,0.30515413122010904,0.3491862903674995,0.3554126555722074
126,2.2061073738537633,1.9178295233161362,0.8693273709365987,0.2999414076881716,0.3044302935611724,0.34813997438995553,0.35431886727149037
