time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,2.133440147791415,0.7111467159304716,0.3465567334633813,0.3427903994923231,0.44929836631303977,0.4495501143604769
1,2.999925919604558,2.1377390807417123,0.7125972900769173,0.34716260999236304,0.3434902347945676,0.44922409215234466,0.44954316529839666
2,2.999703700369852,2.1420146078895095,0.7140753960550861,0.3477512913212294,0.3441839772253741,0.4491359032568156,0.4495223185171865
3,2.999333408144238,2.1462206145053258,0.7155658682951309,0.3483222656879341,0.34486423010010503,0.44903380012069716,0.44948757523269434
4,2.998815152653293,2.150338865907053,0.7170628252976763,0.34887531472175415,0.3455281781656232,0.4489177840868419,0.44943893747384595
5,2.998149087467304,2.154360219883918,0.7185634059658523,0.3494103573769721,0.346174498330711,0.4487878573579344,0.4493764080864182
6,2.9973354099557605,2.1582801765995985,0.7200662860188389,0.34992736489352955,0.34680262351252167,0.44864402300929196,0.4492999907383203
7,2.9963743612288702,2.1620964688018223,0.7215708747137675,0.3504263146100849,0.3474123462328638,0.44848628500325427,0.4492096899263885
8,2.995266226066111,2.1658086712673565,0.7230771850660707,0.3509072083254815,0.34800375093738317,0.44831464820516864,0.4491055109846947
9,2.9940113328318487,2.169414602342278,0.7245846328478536,0.3513700715411117,0.34857663886256735,0.4481291184009848,0.448987460094372
10,2.9926100533780304,2.172912866859488,0.7260928848403501,0.3518149068408821,0.3491309341400614,0.4479297023164668,0.4488555442949611
11,2.9910628029340005,2.1763040764663963,0.7276022671043921,0.35224169504797487,0.34966687460769963,0.44771640763803766,0.4487097714972797
12,2.9893700399834575,2.1795879592231295,0.729112799710534,0.3526504462234279,0.3501845527195242,0.447489243035264,0.44855015049781904
13,2.9875322661285972,2.1827623244206684,0.7306238493782722,0.35304120950793616,0.3506837547862728,0.44724821818499844,0.4483766909946751
14,2.985550025941475,2.185825421080481,0.7321349172138538,0.35341401579620546,0.3511643340931002,0.44699334379718686,0.4481894036050154
15,2.9834239068026385,2.188777924930283,0.7336463048176132,0.35376884805371633,0.35162652061559224,0.44672463164235887,0.4479882998840862
16,2.9811545387270746,2.1916211627778353,0.7351585214074938,0.3541057104283408,0.35207063977562797,0.4464420945808117,0.4477733923457713
17,2.9787425941775196,2.194352811875267,0.736670840966426,0.35442466493729474,0.35249644189901325,0.4461457465935033,0.4475446944847031
18,2.976188787865199,2.196970430486972,0.7381824833977837,0.35472575758176916,0.3529036567248865,0.4458356028146677,0.4473022207999307
