time,r_unvacc,r,susceptibility,cor,cor_unvacc
0,2.4,1.6229570389388353,0.676232099557848,0.24390095289131586,0.38185895460166686
1,2.3999390780625567,1.6260068715434841,0.6775200614076174,0.2445143531691371,0.3817604307943279
2,2.399756330807638,1.6289873797793102,0.678813660731577,0.2451085234008593,0.38164545551706425
3,2.3994518139018295,1.6318985438849236,0.6801130718400377,0.24568342815756508,0.38151402603911777
4,2.39902562010393,1.634738788127886,0.6814178116434898,0.2462390593770171,0.3813661406009631
5,2.3984778792366983,1.6375068230312766,0.6827275069772183,0.2467754016315603,0.38120179842861585
6,2.3978087581473093,1.6402026116926878,0.6840422974182505,0.2472924115779517,0.3810209997499757
7,2.397018460656529,1.6428265838434022,0.6853625079689382,0.2477900599342405,0.38082374581321976
8,2.3961072274966284,1.6453771990284196,0.6866876324009313,0.24826835505580225,0.3806100389072656
9,2.395075336238055,1.6478527977731918,0.6880171044479437,0.2487272926932324,0.38037988238432574
10,2.393923101204883,1.650253824576997,0.6893512259213378,0.24916682768756654,0.3801332806845724
11,2.3926508733790657,1.652581247231786,0.6906905080129377,0.2495869388681241,0.3798702393629345
12,2.391259040293522,1.6548329565733768,0.6920341663905427,0.24998764944407484,0.3795907651180473
13,2.389748025914094,1.657007284211554,0.6933815892902508,0.25036895541228654,0.3792948658233826
14,2.3881182905103984,1.6591055671254953,0.6947334115392184,0.2507308169275305,0.37898255056057695
15,2.386370330515627,1.661128234948852,0.6960898791387208,0.2510732276607487,0.37865382965499067
16,2.3845046783753276,1.6630730990881886,0.6974501304905455,0.25139621552855085,0.37830871471351535
17,2.382521902385214,1.6649391138672385,0.6988137704842998,0.2516997820497473,0.3779472186646631
18,2.3804226065180614,1.6667275769829648,0.7001813763737328,0.2519839125687723,0.377569355800961
19,2.3782074302397267,1.6684381630437704,0.7015528342183295,0.25224861592725634,0.37717514182368134
20,2.375877048314363,1.6700696246844884,0.7029276308171625,0.25249391151276257,0.37676459388993394
21,2.3734321705988806,1.671621647872904,0.7043056332429796,0.2527197991189875,0.37633773066215326
22,2.370873541826715,1.6730950040036587,0.7056871547499617,0.2529262831625402,0.37589457236000795
23,2.3682019413809763,1.6744889092746251,0.7070718421496504,0.25311339515798137,0.37543514081476365
24,2.36541818305704,1.6758023542239044,0.7084592340700265,0.2532811627274626,0.37495945952613335
25,2.36252311481466,1.6770357107706486,0.7098494403100103,0.2534295871693125,0.3744675537216412
26,2.359517618519667,1.6781898950743608,0.7112427904341045,0.2535586853441084,0.3739594504185379
27,2.356402609675347,1.6792637684700713,0.7126387322671619,0.25366850689732434,0.3734351784882956
28,2.353179037143571,1.6802563603909222,0.7140367706277537,0.25375908315075046,0.37289476872371646
29,2.3498478828557583,1.6811688055323648,0.7154372918340777,0.2538304122974631,0.3723382539086882
30,2.3464101615137753,1.6820021275357293,0.7168406253621888,0.2538825235822641,0.3717656688906164
31,2.342866920280845,1.6827546258871684,0.7182459282345633,0.2539154901129753,0.3711770506555698
32,2.3392192384625705,1.6834253110520385,0.7196526445116165,0.2539293615860999,0.3705724384061673
33,2.3354682271781697,1.6840158159161955,0.7210613256558442,0.2539241509217177,0.3699518736422412
34,2.3316150290220166,1.6845272704247507,0.722472299010406,0.25389990171870563,0.36931540024430454
35,2.327660817715597,1.684958155180615,0.7238847440127723,0.25385670003532324,0.3686630645598556
36,2.323606797749979,1.6853075900601577,0.725298097635148,0.2537946049050273,0.36799491549255153
37,2.319454204018917,1.6855775424616417,0.7267130084056164,0.25371364360262516,0.3673110045942725
38,2.315204301442689,1.6857689627038686,0.7281296780821476,0.2536138800539035,0.36661138616011024
39,2.3108583845827884,1.6858803478513043,0.7295472362559681,0.2534954157388636,0.36589611732630634
40,2.3064177772475913,1.6859111926393617,0.7309652263655706,0.2533583226910626,0.3651652581711589
41,2.301883832089109,1.6858637144043056,0.7323843588033176,0.2532026553444992,0.36441887181892924
42,2.2972579301909577,1.6857383364367073,0.73380455641591,0.2530285014994008,0.3636570245467584
43,2.2925414806476683,1.685534061056864,0.7352251094626572,0.2528359590782929,0.3628797858946192
44,2.2877359201354603,1.685251515268934,0.7366460002818628,0.25262509610250883,0.3620872287783136
45,2.282842712474619,1.6848925741472938,0.7380677455087816,0.252395991191266,0.36127942960553094
46,2.277863348183599,1.6844567755533308,0.7394898279989188,0.25214876438538136,0.36045646839497036
47,2.2727993440249996,1.6839433854707917,0.7409115942847039,0.2518835296469995,0.3596184288985365
48,2.2676522425435435,1.683353900792048,0.7423333565925835,0.251600370655586,0.35876539872660734
49,2.262423611596203,1.682690003705609,0.7437554996689697,0.25129939369373433,0.3578974694763644
50,2.2571150438746157,1.6819510185555064,0.745177355102038,0.25098074736829545,0.3570147368631836
51,2.251728156419935,1.681136522363464,0.7465983482821188,0.2506445674220775,0.35611730085506504
52,2.2462645901302634,1.6802483832749027,0.7480189068810738,0.25029095671305795,0.35520526581008277
53,2.240726009260819,1.6792884450149703,0.7494394397505751,0.2499200430263025,0.3542787406168216
54,2.2351141009169893,1.6782560237535733,0.7508592170149361,0.24953199429928366,0.35333783883777137
55,2.2294305745404186,1.677150953759874,0.7522777219046648,0.249126966175415,0.35238267885562896
56,2.2236771613882986,1.6759752730562452,0.7536954114372838,0.2487050968062502,0.3514133840224579
57,2.2178556140060106,1.674730267252727,0.7551123962608813,0.24826655043645665,0.3504300828116415
58,2.211967705693282,1.673415726701628,0.7565281004756536,0.247811515001983,0.3494329089725613
59,2.206015229964022,1.6720321340155295,0.757942244144343,0.24734015640004525,0.34842200168790854
60,2.2,1.6705818448736136,0.7593553840334607,0.24685263322168727,0.3473975057335453
61,2.193923848098535,1.669065691190168,0.7607673769701445,0.24634913938766234,0.3463595716407926
62,2.187788625114356,1.6674834502264786,0.7621775847469354,0.24582989128284197,0.34530835586103875
63,2.181596199895819,1.665835932716699,0.7635858243593614,0.2452950880377798,0.3442440209325148
64,2.175348458715631,1.6641253644978988,0.7649925499661933,0.24474492602069647,0.34316673564910055
65,2.1690473046962797,1.6623526428714912,0.7663975973563479,0.2441796301690082,0.34207667523097873
66,2.16269465723032,1.6605180180569965,0.7678004902382096,0.24359944449969118,0.34097402149695677
67,2.15629245139571,1.6586224812289352,0.7692010794525361,0.24300460438769694,0.3398589630382473
68,2.1498426373663646,1.6566679465844354,0.7705996326381888,0.24239534341574911,0.3387316953934826
69,2.1433471798181203,1.6546556936385008,0.7719961139375056,0.24177191887617014,0.33759242122471095
70,2.1368080573302675,1.652586128711998,0.7733900679767853,0.24113459847165672,0.3364413504941071
71,2.1302272617828626,1.6504606783180842,0.7747815023908553,0.24048364379561735,0.3352787006410985
72,2.123606797749979,1.6482812111233536,0.7761706229560734,0.23981933765514576,0.33410469675958915
73,2.116948681889095,1.6460482271169643,0.7775569815174195,0.23914199010957968,0.33291957177493064
74,2.1102549423267996,1.6437625365429704,0.7789402614693239,0.23845189777668782,0.3317235666202655
75,2.1035276180410083,1.6414266129568258,0.7803209232334529,0.2377493422161646,0.33051693041184005
76,2.0967687582398673,1.6390423365051563,0.7816991406725511,0.23703463977672531,0.3292999206228503
77,2.089980421737546,1.6366097387009781,0.7830741961402445,0.23630814519404333,0.3280728032553521
78,2.0831646763271037,1.6341295448388293,0.7844456866079436,0.23557020153953365,0.3268358530097407
79,2.076323598150618,1.6316044661991398,0.7858141513453927,0.23482113767017634,0.32558935345126666
80,2.0694592710667723,1.6290363678051778,0.7871797191569933,0.2340613076560417,0.3243335971730102
81,2.062573786016092,1.6264258271591805,0.7885418879004851,0.23329109640646467,0.3230688859547245
82,2.0556692403840264,1.62377382920389,0.7899003386851026,0.23251089176989354,0.32179553091689655
83,2.048747737362059,1.6210824805416584,0.7912552877929926,0.23172107974030792,0.3205138526693503
84,2.0418113853070614,1.6183535767098818,0.7926067943178321,0.23092206162589635,0.3192241814536813
85,2.034862297099063,1.6155883171321832,0.7939546176836612,0.2301142535546938,0.31792685727877107
86,2.0279025894976503,1.6127881672071702,0.7952986378930007,0.2292980725796846,0.31662223004859397
87,2.0209343824971775,1.6099551781367494,0.7966390161304497,0.22847394923364495,0.31531065968149
88,2.0139597986810003,1.6070906740997695,0.7979755480483269,0.22764234436906897,0.3139925162200565
89,2.0069809625749135,1.6041955639742023,0.7993078130228269,0.2268037242591515,0.3126681799307496
90,2.0,1.6012719607494892,0.8006359803747446,0.2259585357670371,0.31133804139228494
91,1.9930190374250867,1.598322599673514,0.8019605280532056,0.22510724019630438,0.3100025015718721
92,1.9860402013189997,1.5953484722623765,0.8032810570515385,0.22425034211925618,0.3086619718882991
93,1.9790656175028225,1.5923501227334709,0.8045969313249413,0.22338835632252702,0.3073168742608638
94,1.9720974105023499,1.5893297818417935,0.8059083559350881,0.22252178117675178,0.3059676411431157
95,1.9651377029009367,1.5862901295985579,0.8072157626699015,0.2216511270020411,0.3046147155403612
96,1.9581886146929386,1.5832323219818591,0.8085188066677245,0.22077693223242487,0.3032585510098769
97,1.951252262637941,1.580157505536411,0.8098171291292502,0.21989974187846897,0.3018996116427627
98,1.9443307596159738,1.5770678939062786,0.8111109110971255,0.21902010393302374,0.30053837202636263
99,1.9374262139839076,1.573965338335409,0.8124001456029037,0.21813858144739715,0.29917531718620294
100,1.930540728933228,1.5708513098432373,0.813684625400912,0.21725574679153103,0.2978109425063832
101,1.9236764018493822,1.5677276611705067,0.8149643358224523,0.21637216971139403,0.29644575362740105
102,1.9168353236728963,1.5645966341801807,0.8162394624396935,0.21548842904584975,0.29508026632039747
103,1.910019578262454,1.5614597688678225,0.8175098237936824,0.21460512657008513,0.29371500633685454
104,1.903231241760133,1.5583183642093643,0.8187751073107707,0.21372287463581996,0.29235050923282263
105,1.8964723819589917,1.5551742891591005,0.8200352949789114,0.21284227454499047,0.2909873201668019
106,1.8897450576732004,1.5520301196426223,0.8212907414895432,0.21196392833299696,0.28962599367047853
107,1.8830513181109054,1.548887563491915,0.8225413447817096,0.2110884614105975,0.2882670933915809
108,1.8763932022500212,1.5457477339691623,0.8237866840039842,0.2102165113017715,0.2869111918082089
109,1.8697727382171374,1.542612448059963,0.8250267086099845,0.2093487050415251,0.28555886991409113
110,1.8631919426697325,1.5394842835257307,0.8262617759713112,0.2084856732970588,0.2842107168743125
111,1.85665282018188,1.536364732745037,0.8274916645937784,0.20762806187752084,0.28286732965118616
112,1.8501573626336352,1.5332552493591298,0.8287161299493974,0.2067765169010313,0.28152931260004904
113,1.8437075486042906,1.5301579758734731,0.8299352991377735,0.20593168140870094,0.2801972770349077
114,1.83730534276968,1.5270748798697587,0.8311492076585056,0.20509420717614138,0.2788718407639847
115,1.8309526953037203,1.5240074188852875,0.8323576151335158,0.20426474990646448,0.27755362759537683
116,1.824651541284369,1.5209574547781297,0.8335605020274339,0.20344395632744205,0.2762432668131945
117,1.8184038001041813,1.5179272199199179,0.8347580552971522,0.2026324708952688,0.2749413926246961
118,1.8122113748856439,1.5149184336673571,0.8359501847641548,0.20183094684327027,0.2736486435791177
119,1.8060761519014652,1.5119325356165416,0.8371366478787483,0.20104003891315408,0.2723656619590512
120,1.8,1.5089713789173367,0.8383174327318537,0.20026039001303542,0.2710930931454059
121,1.7939847700359783,1.50603715061289,0.8394927179803686,0.19949263331000433,0.2698315849571439
122,1.788032294306718,1.50313174696604,0.8406625270428105,0.19873740550552502,0.268581786967171
123,1.7821443859939892,1.5002565991777257,0.8418266280601945,0.19799534727071358,0.26734434979591065
124,1.7763228386117014,1.4974132515216751,0.8429848555524906,0.1972670868555059,0.26611992438425836
125,1.7705694254595816,1.4946039123296126,0.8441374231578989,0.19655323924001714,0.26490916124776653
