time,r_unvacc,r,susceptibility,cor,cor_unvacc
0,3.5999999999999996,2.0822826536539405,0.5784118482372057,0.33884949494822597,0.4979486288957807
1,3.599908617093835,2.0871553562174063,0.57978009394648,0.33957589534698546,0.4978847852062772
2,3.5996344962114573,2.0919540599449924,0.5811573542110267,0.34028746954224753,0.4978081278597437
3,3.5991777208527442,2.0966808493883438,0.5825444065294954,0.340984109101138,0.4977186584869623
4,3.598538430155895,2.1013372269276807,0.5839418607616891,0.34166577055074776,0.497616379552185
5,3.5977168188550475,2.1059181523832944,0.5853485025131829,0.34233251638007256,0.497501294363646
6,3.5967131372209638,2.1104193925229286,0.5867633341906063,0.3429843517734471,0.4973734070855829
7,3.5955276909847935,2.114843997376717,0.5881873758556629,0.3436211657220637,0.4972327227517744
8,3.5941608412449426,2.1191949690421397,0.5896216287048786,0.3442429051632002,0.4970792472806007
9,3.5926130043570828,2.123466831728765,0.5910647289739939,0.3448496395339162,0.4969129874916383
10,3.5908846518073245,2.127654999289824,0.5925155513472025,0.3454413974401415,0.49673395112379376
11,3.5889763100685985,2.131761935430016,0.5939749252313316,0.34601807353203484,0.4965421468549882
12,3.586888560440283,2.135791850066782,0.5954441611658596,0.3465795942554529,0.4963375843234036
13,3.584622038871141,2.1397400683393704,0.5969220869414761,0.3471260201976174,0.4961202741502952
14,3.5821774357655976,2.1436009975492647,0.5984072637348645,0.34765738979202215,0.495890227964387
15,3.579555495773441,2.147376695081627,0.5999003780265849,0.3481736117801466,0.4956474584278559
16,3.5767570175629917,2.1510718142397436,0.6014028360543673,0.34867464236891416,0.4953919792639178
17,3.5737828535778213,2.154681002045116,0.6029132407661535,0.34916056365520376,0.4951238052860244
18,3.570633909777092,2.158199125591534,0.6044302440756987,0.349631385776832,0.4948429524286858
19,3.5673111453595903,2.1616307843753777,0.6059552128463082,0.35008700262367193,0.494549437779924
20,3.563815572471545,2.1649789750115533,0.6074890608074078,0.35052740532981813,0.4942432796153758
21,3.560148255898321,2.1682366447990717,0.6090298743056045,0.35095269141619834,0.493924497434049
22,3.556310312740073,2.1714004462911243,0.6105767650568433,0.35136285191901695,0.4935931119957508
23,3.5523029120714646,2.1744764109460117,0.6121314721097372,0.35175779984023625,0.4932491453601929
24,3.5481272745855605,2.1774650241022853,0.6136941703582559,0.3521375575871468,0.49289262092778885
25,3.5437846722219897,2.1803597405058825,0.6152630428131443,0.35250220618303696,0.4925235634821527
26,3.5392764277795004,2.183159645472655,0.616837845254812,0.3528517280740982,0.4921419992343101
27,3.5346039145130206,2.1858696138951252,0.6184199606977132,0.3531860754358658,0.491747955868631
28,3.529768555715356,2.188488236205789,0.620008989728864,0.3535052846292967,0.49134146259049555
29,3.5247718242836372,2.191011303238558,0.6216037271246208,0.3538094086533737,0.4909225501757008
30,3.519615242270663,2.1934389938825336,0.6232041978734718,0.35409842443784845,0.4904912510216189
31,3.514300380421268,2.195774785116944,0.6248113557252983,0.35437232871764607,0.4900475992001103
32,3.5088288576938558,2.198015878938263,0.6264243621112053,0.3546312074407748,0.48959163051220606
33,3.5032023407672543,2.200158673261217,0.6280421338093046,0.354875109663737,0.48912338254455734
34,3.497422543533025,2.202205844733736,0.6296653656578517,0.3551039786615518,0.48864289472766476
35,3.4914912265733955,2.2041613856509015,0.6312951236638507,0.35531781800197104,0.4881502083958849
36,3.485410196624968,2.20602040815418,0.6329299232240551,0.35551675172720276,0.4876453668492223
37,3.4791813060283756,2.2077787792491392,0.6345684760445574,0.35570083728847135,0.48712841541690355
38,3.4728064521640336,2.209441286270959,0.6362120425381538,0.35587001541522867,0.4865994015227367
39,3.4662875768741825,2.211011874875159,0.6378616389552416,0.35602431842545645,0.4860583747522509
40,3.459626665871387,2.212484255892864,0.6395153204588908,0.3561638979047027,0.48550538692161566
41,3.4528257481336633,2.213855188995728,0.6411719995404839,0.35628881621975816,0.48494049214832985
42,3.4458868952864368,2.2151308366701485,0.6428332977789213,0.35639903743809354,0.4843637469236762
43,3.4388122209715024,2.2163136300434507,0.6444997538764468,0.35649461136332017,0.48377521018692765
44,3.4316038802031903,2.217398378355031,0.6461696791832907,0.3565756722321778,0.4831749434012952
45,3.4242640687119286,2.2183832262783345,0.6478423339333178,0.35664228011556254,0.4825630106315978
46,3.416795022275398,2.219273423481246,0.6495190402154507,0.35669445222983387,0.48193947862364095
47,3.4091990160374994,2.220069326077177,0.6511996852144925,0.3567322836631097,0.48130441688527553
48,3.401478363815315,2.220767345079272,0.6528829842646178,0.3567558952389102,0.480657897769118
49,3.3936354173943046,2.2213681271505927,0.6545688778956108,0.35676533066785876,0.47999999655689735
50,3.3856725658119236,2.221876045629116,0.6562583954707635,0.35676063529238444,0.4793307915454019
51,3.377592234629903,2.2222899705052153,0.6579509354979083,0.3567419462739853,0.47865036413398376
52,3.3693968851953953,2.222606499257788,0.6596452050583813,0.3567093875266271,0.4779587989135836
53,3.361089013891229,2.2228283413369136,0.6613417056644632,0.35666298633516963,0.47725618375722934
54,3.3526711513754837,2.2229602217076296,0.6630415335532167,0.3566028118582158,0.4765426099119564
55,3.344145861810628,2.2229990629273066,0.6647434516279453,0.35652904973675437,0.47581817209209837
56,3.335515742082448,2.222941433377369,0.6664460926781686,0.3564418485682408,0.4750829685738826
57,3.326783421009016,2.2227917457307678,0.6681504217237543,0.356341251976825,0.47433710129126766
58,3.317951558539923,2.222554816277045,0.6698575241571907,0.3562273590486713,0.47358067593294756
59,3.309022844946033,2.222226869637418,0.671565889317292,0.3561003630268388,0.47281380204044854
60,3.3000000000000003,2.2218060962390402,0.6732745746178909,0.3559604067131444,0.4720365931072282
61,3.290885772147802,2.2212973458432224,0.6749846392855772,0.35580756931715685,0.4712491666786884
62,3.281682937671534,2.2207032528285207,0.6766964679422032,0.35564199564125776,0.4704516444530028
63,3.2723942998437283,2.220021030880368,0.6784087819082145,0.35546389623364133,0.46964415238265145
64,3.2630226880734465,2.2192500454433373,0.6801209361966241,0.3552734166837227,0.46882682077654997
65,3.2535709570444196,2.2183957016385643,0.6818341234683813,0.3550706596576299,0.46799978440264983
66,3.24404198584548,2.2174595318547423,0.6835483454067613,0.35485580193920324,0.4671631825908815
67,3.2344386770935647,2.2164390434116674,0.6852623483353032,0.3546290641418736,0.4663171593362996
68,3.224763956049547,2.215334832110503,0.6869758104169488,0.3543905955665548,0.46546186340228335
69,3.2150207697271806,2.2141522484833556,0.6886898738981533,0.3541405220239708,0.46459744842363576
70,3.2052120859954014,2.212892155644858,0.6904042841076548,0.3538790556845796,0.46372407300941343
71,3.195340892674294,2.211551968843551,0.6921176935812395,0.3536064441300956,0.4628419008453129
72,3.185410196624969,2.210133267414853,0.6938300347492297,0.3533228705455541,0.4619511007954262
73,3.175423022833642,2.2086409463453136,0.6955422727817838,0.35302850290574095,0.4610518470031695
74,3.1653824134901996,2.2070760141164105,0.6972541468324058,0.35272357452747966,0.46014431899117897
75,3.1552914270615124,2.2054369085853036,0.698964567795629,0.3524083201616389,0.4592287017599558
