time,r,susceptibility,cor
0,1.7176985185754625,0.5725661728584875,0.2670177451396383
1,1.7214585189490774,0.5738336762582442,0.26766180334314343
2,1.7251588944382519,0.5751097664164452,0.2682723606770112
3,1.728798766092245,0.5763943286191366,0.2688463039565613
4,1.7323756593751793,0.5776867099802424,0.2693799795294648
5,1.7358887054379126,0.5789867864457369,0.2698690360608828
6,1.7393384629596607,0.5802949036608928,0.2703082973932314
7,1.7427248654089953,0.5816111924994147,0.2706917095443565
8,1.7460455987379904,0.5829350271248482,0.27101227897973756
9,1.749299009040147,0.5842659945397047,0.2712611067153192
10,1.7524858293157093,0.5856044717010556,0.271425835711247
11,1.755613533800174,0.5869530830573177,0.27150339513398114
12,1.7585556830941032,0.5882696553364248,0.2715247966420966
13,1.759752354615836,0.589032083290674,0.27151622135033665
14,1.760437298510822,0.5896525877022204,0.27148497225918505
15,1.7608959660484391,0.5902265387206094,0.27143364620010646
16,1.7612161500675751,0.5907832442727368,0.2713633195826205
17,1.7614298111518576,0.5913333413215645,0.27127444649317156
18,1.7615519350084712,0.5918817859239437,0.2711671751544769
19,1.7615902752045787,0.5924311091084381,0.2710415629368862
20,1.7615457461007815,0.5929815399384186,0.2708976720233613
21,1.761418080124832,0.5935329014703011,0.2707355422013176
22,1.7612087540900647,0.5940855958344438,0.27055517527951917
23,1.7609191001083722,0.5946399694214444,0.2703565765931167
24,1.7605487344421153,0.5951957815982175,0.27013977594404914
25,1.7600969979962404,0.5957526889554641,0.2699047906068151
26,1.7595651915678288,0.5963110020959562,0.26965162419828786
27,1.7589537960717447,0.5968707464370213,0.269380302977808
28,1.758262127887009,0.5974315433642343,0.2690908684557566
29,1.757490263994859,0.5979932625161039,0.26878333823271305
30,1.756639838875188,0.5985562949474845,0.26845772524478795
31,1.7557109712652021,0.5991205082256957,0.26811407432256307
32,1.754702853397106,0.5996854440393287,0.2677524331793316
33,1.7536163223928218,0.6002511957998193,0.267372817680007
34,1.7524531786458493,0.6008181792332555,0.26697525605677164
35,1.7512129254760596,0.6013860154898351,0.26655982518337545
36,1.749894515747638,0.6019541254416663,0.2661266001372056
37,1.7484994422339162,0.6025227927473303,0.2656756192617583
38,1.7470296302512651,0.6030924438913567,0.26520693347178903
39,1.745484757455862,0.603662722735639,0.26472064223351305
40,1.7438639465769887,0.6042330699274678,0.2642168396608734
41,1.742168885140955,0.6048038038964215,0.2636955743817917
42,1.740402027102974,0.6053755037676845,0.26315691519998896
43,1.7385626869170225,0.6059476508177984,0.26260099434572887
44,1.7366496789510397,0.606519539339733,0.2620279394596551
45,1.73466521341671,0.6070916380464756,0.2614378381783679
46,1.7326115152003956,0.6076644165411347,0.260830796098681
47,1.7304883307330983,0.6082374692864828,0.2602069661619067
48,1.7282951906499664,0.6088103032224768,0.2595664969621656
49,1.7260342377245936,0.6093833351315052,0.2589095220893093
50,1.7237069477179894,0.6099567416101714,0.2582362079501507
51,1.7213130701672725,0.6105300808139167,0.2575467583082755
52,1.7188530151461903,0.6111031338407868,0.25684137451739886
53,1.716328792838875,0.6116762422171806,0.25612026194279786
54,1.713741594956393,0.6122494507265335,0.2553836734981102
55,1.7110911613484547,0.6128222770872145,0.25463189494438215
