start,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
0,0.40226174091856126,0.4017934792720298,0.4006843910811644,0.3991889801349148,0.39744409765602456,0.3955115166767169,0.3934094498762842,0.3911910914326422,0.38882113073819935,0.38634464251508005,0.3837283926355871,0.3810312234099503,0.3782142095046931,0.3752936285066696,0.37230555789527264,0.36922426442968287,0.3660594708309125,0.36283403722869567
10,0.40255379744711184,0.4016517706022421,0.4002738368894894,0.3985827744541682,0.39668573846851907,0.39463313981161036,0.3924391968371842,0.39010255761632423,0.3876589754386897,0.3850831360652659,0.3824123769064619,0.3796200234771939,0.3767413889971736,0.37376682372383846,0.37069634939656315,0.36755739194884696,0.36434789120031214,0.36106676251255576
20,0.4015520012129611,0.4002511950945952,0.3986066246309575,0.3967220114736768,0.3946745942495756,0.39248956910031774,0.3901743988563031,0.3877337625623613,0.3851901193597071,0.38252149378986927,0.3797625799234744,0.37688962451344943,0.37393004230011545,0.3708784459453238,0.36773612190627714,0.36452935385920365,0.3612498906738648,0.3579029527213379
30,0.3993687410781441,0.3977058098060774,0.3958075920616087,0.3937372582485994,0.39153234717738106,0.38920563953725273,0.3867615413422851,0.38420963347425297,0.3815498741129878,0.37877912997463403,0.3759164161105097,0.37294781270339916,0.3698974875024662,0.36675499972395087,0.3635346908839306,0.3602443368158631,0.3568829141616044,0.35346066880169147
40,0.3961887334408495,0.39422210951631725,0.3920996310366202,0.3898491086277083,0.3874843499893257,0.385009343151857,0.3824260669416025,0.3797386653496704,0.37695040734749785,0.3740602768820882,0.3710728806319633,0.36799811206484384,0.36483143180123495,0.36159067713032517,0.3582691053603604,0.35488372794618744,0.3514340688288473,0.34792649190547875
50,0.3922743768486352,0.3900831595263202,0.38777288725336223,0.38535294995870745,0.38282554375923583,0.3801924981952871,0.3774551217521057,0.3746152872039022,0.3716784580923177,0.3686467510968225,0.3655228570812869,0.3623107794867622,0.35902254844143916,0.3556559923314664,0.3522220796619634,0.34872322659789856,0.3451708338403848,0.3415672222031406
60,0.38788283421597475,0.3855113723757509,0.3830318472350898,0.3804450007489245,0.3777523699744917,0.37495505428390064,0.37205521727609314,0.36905567364128694,0.36595950554886336,0.3627747870422036,0.3595031733407104,0.35614899325360094,0.35272074595353925,0.34922381528428326,0.34566213020719727,0.34204627570532653,0.33838054698070585,0.3346739544728453
70,0.3831285774658153,0.38058817038290754,0.37793945836808646,0.3751840291100236,0.3723227907064009,0.3693581455845715,0.3662928484141845,0.3631302398322865,0.3598768511006003,0.35653746961290717,0.3531153386015105,0.34961665985980084,0.34605150694004094,0.34241979737562916,0.3387353750725156,0.334999097758074,0.3312254653485428,0.3274243998512635
80,0.37803245535421537,0.37532048850555755,0.37250072355932984,0.369573854673673,0.3665426318039954,0.36340960526608623,0.36017841017791546,0.356855259992163,0.3534456816663375,0.34995292892681706,0.3463826900737406,0.34274624754028593,0.33904309262064924,0.33528677105360216,0.3314788109820578,0.3276338138142987,0.32376164029180166,0.31987609984206955
