start,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
0,0.3799078862126748,0.3799378914734537,0.37913632922392604,0.37759553610578084,0.37545783204559163,0.3728528635133189,0.369884325013379,0.36661491021393694,0.3631106188620871,0.3593788235320101,0.3554357969933467,0.3512912854892587,0.34697347684727275,0.3424514327853138,0.3377801321686673,0.3329449958135949,0.32793909091202705,0.322786145471866
10,0.3798040556723966,0.3792370785385053,0.3781268354018726,0.37650290771717637,0.3743539082005765,0.3717216332904325,0.3687169946615882,0.36539008253484945,0.3618117314765503,0.3579831493989171,0.3539592282318542,0.3497207533805161,0.34531983361873747,0.34071902981131785,0.33595875522298163,0.3310439647003837,0.3259617280324322,0.3207282102825699
20,0.37822314369898596,0.37717567240078803,0.3757715369390386,0.3739792856048561,0.37176751727351776,0.36913154829975503,0.3660907430220527,0.36270449004127525,0.35902413750787737,0.3551142154428363,0.3509842938986434,0.3466558202845876,0.34213912633983024,0.3374556373581004,0.33258742962605986,0.327573247962267,0.3224072363452496,0.31708658990387867
30,0.3755856023910236,0.37413755106400276,0.3723987986357298,0.37035015842558583,0.3679688178264986,0.3652141630524327,0.36209405090328245,0.35861815496313093,0.35484683966089064,0.3508216441238869,0.34658374527294195,0.34213047406475716,0.33751107654093476,0.3326979886542233,0.32773252378144285,0.32260269160611604,0.3173112243875784,0.31189032474264444
40,0.37215610036536895,0.37031887517913964,0.3682258510662419,0.3658521494061729,0.36318855780282067,0.3602126653119059,0.3569144878946774,0.35329313860007233,0.3493864361982567,0.34522559268768904,0.34084153334028067,0.33626151990105696,0.3315004682799946,0.3265596437282077,0.32145765398159054,0.31619834567405913,0.31077936183303817,0.3052303858976559
50,0.3680148374312819,0.3657928747958893,0.3633245119448788,0.3605919038614177,0.35758660222351496,0.3543011402575132,0.35073761233242273,0.346893182346856,0.3427835054169993,0.33844658366871017,0.3338951415620796,0.32915260143134634,0.3242337398514579,0.3191357939826103,0.3138845741261331,0.3084659745641759,0.30291252886476416,0.2972106877768568
60,0.36317377119669575,0.3605740247644864,0.3577141724904273,0.3545966666109399,0.3512244366683847,0.3475960943396798,0.3437066498982209,0.3395790232386166,0.33522811904453353,0.3306609959934277,0.3259039071462906,0.3209652381187781,0.31585739014390224,0.31058342693284213,0.30514639849455394,0.29956467702805134,0.29383050469713895,0.2879668006537003
70,0.3576230357062644,0.35463781427746255,0.3513918124939195,0.347889730728425,0.3441366749794993,0.34014893075058644,0.33592868327695424,0.33149521588664577,0.3268606581515675,0.3220400932351249,0.31704060833746844,0.311872704138355,0.3065430801066451,0.3010575368922462,0.295419952404209,0.28963413707360697,0.2837086806270499,0.27765332522072095
80,0.3513621256104421,0.3479784475762224,0.34434227981693855,0.3404596939277007,0.33634076950833863,0.33200058821580614,0.3274559232189964,0.3227187035372595,0.31779614080548085,0.3127033518118264,0.30744165539918045,0.3020199224541525,0.296445383162522,0.2907200494864493,0.28484910506055344,0.27883913660343057,0.272698088307539,0.2664305160105405
90,0.3443688792542594,0.3405924663251641,0.3365775418194392,0.3323266902902235,0.32786134106341697,0.3231957393186777,0.31834055065458217,0.3133023891468959,0.3080948639084777,0.302718119796503,0.29718588124387096,0.29149711536004486,0.2856582549662616,0.2796751305894844,0.2735535027927234,0.26729981442715234,0.2609215040599912,0.2544279703313024
100,0.33665044839256264,0.33249760534260675,0.32811621747778896,0.3235245731417476,0.31873549921043187,0.3137576956375012,0.30859741153054926,0.30326934607569894,0.297769560811381,0.2921130671916305,0.286298009665862,0.2803315192321638,0.27422284471152797,0.2679735410866283,0.2615901127443951,0.25508056354541453,0.24845439975628528,0.2417238825556762
110,0.32822162780042835,0.32371147312854914,0.318993750364412,0.3140802557995294,0.30897761558772263,0.3036953021309463,0.2982401167608966,0.29261387150517243,0.2868267523735067,0.28087995184565534,0.274780552491755,0.26853570790093995,0.26214815289209764,0.25562445699409353,0.24897338140757985,0.24220425642315419,0.23532921341888147,0.22836463501055523
120,0.31911388010355946,0.31426913941224977,0.30923016303545797,0.304001342390804,0.2985951284070854,0.29301043190727427,0.28725483067709806,0.2813338854024906,0.27525159268268823,0.26901471072451966,0.26262902446197334,0.2560977059054547,0.249431452558479,0.24263450932328104,0.23571577289802867,0.2286876929217719,0.22156567189975862,0.21436688409035798
130,0.30935213466954337,0.30418640316548645,0.29883291759853475,0.2932974602027464,0.2875808527053744,0.28169311485177534,0.27563592754737853,0.2694151403939657,0.26303810488193985,0.2565080893794289,0.24983300496682775,0.24301838834250966,0.23606942086545907,0.2289995224068242,0.22181620211993977,0.2145346447873153,0.2071724320791152,0.1997516790218591
140,0.29895054186249453,0.29346940500796187,0.2878022950531193,0.2819522387282101,0.2759299548793808,0.2697344094287706,0.26337228802154034,0.25685277863435607,0.25017674979694615,0.24335510993580808,0.23638997736022643,0.22929211213681344,0.22206630139108616,0.21472805816439675,0.20728725506383447,0.19976194713341677,0.19217235665800617,0.18454042722119088
150,0.2879133510557662,0.2821116220938895,0.27612668426951525,0.2699660906432482,0.26363045401767843,0.25712572416128904,0.2504607558647007,0.24364005782601034,0.2366677188365097,0.22955459739925493,0.22230525857896075,0.21492753780912122,0.20743600077461524,0.19983921388678105,0.19215673788323104,0.18440479436083926,0.17660593125089152,0.17251156268916606
160,0.27622576600637244,0.27010529225468893,0.2638043178263852,0.25732708314507247,0.2506789347088929,0.24386661925643688,0.23689800987546134,0.22977957783286773,0.22251750446066088,0.2151197224542747,0.20759577903164547,0.19995680785802705,0.19221631552864596,0.1847676344687079,0.17841074099886078,0.1719164644676331,0.1699605179455365,0.17794078742859146
