time,r,susceptibility,cor
0,2.1451323457169753,0.7150441152389917,0.3465596259099718
1,2.147614319167571,0.7158891175054961,0.34684171347895415
2,2.1500071630821185,0.71673984427763,0.34710216921516684
3,2.1523103134429094,0.7175962190794244,0.3473394222020828
4,2.1545221571345503,0.7184578066534949,0.34755153941333206
5,2.156642166114376,0.7193245242971579,0.3477361028601492
6,2.158670778625027,0.7201966024405951,0.34789009615207395
7,2.160608030682287,0.7210741283329432,0.3480098200466492
8,2.1624524745140308,0.7219566847498988,0.348090753299806
9,2.164203116970714,0.7228439963598031,0.34812685434541646
10,2.165860570669816,0.7237363144673704,0.3481097802743699
11,2.167429956844783,0.7246353887048784,0.3480368457202242
12,2.1688271353905546,0.7255131035576166,0.34792572448798287
13,2.1690123251200895,0.7260213888604493,0.3477915562880358
14,2.168808207654373,0.7264350584681469,0.34763855772956814
15,2.168405279633172,0.7268176924804062,0.34746823198160137
16,2.1678622796207416,0.7271888295151578,0.34728120841381604
17,2.167200738827078,0.7275555608810429,0.3470777583955134
18,2.1664308859607138,0.7279211906159625,0.3468579766893723
19,2.1655581423157315,0.728287406072292,0.34662190641783647
20,2.1645833836526625,0.7286543599589458,0.3463695947008691
21,2.1635067116354127,0.729021934313534,0.3461010760885551
22,2.162329404627239,0.7293903972229625,0.3458163631948261
23,2.161052658212329,0.7297599796142962,0.3455154712558052
24,2.159676537672625,0.7301305210654783,0.34519843034346387
25,2.158200938220744,0.730501792636976,0.3448652634018283
26,2.1566270750672,0.7308740013973041,0.344515985744887
27,2.1549556301343724,0.7312471642913475,0.34415062662623097
28,2.1531865221803623,0.7316210289094895,0.343769224630137
29,2.1513201901133874,0.7319955083440692,0.34337180439552617
30,2.1493581241412274,0.732370863298323,0.34295838821806884
31,2.147300816824967,0.7327470054837971,0.3425290176710583
32,2.145148155781622,0.7331236293595524,0.34208373601734715
33,2.1429011378210117,0.7335007971998795,0.34162256759583015
34,2.140561414403661,0.7338787861555036,0.3411455444807126
35,2.138129117943632,0.73425734365989,0.340652728070262
36,2.135604026083128,0.7346360836277774,0.34014417870454466
37,2.1329876217947477,0.7350151951648869,0.3396199347970547
38,2.130281688326201,0.7353949625942378,0.3390800425292455
39,2.127486522250085,0.735775148490426,0.33852457719145385
40,2.1246020618011863,0.7361553799516452,0.3379536104104878
41,2.1216299665374323,0.736535869264281,0.3373671860636907
42,2.118572418269411,0.7369170025117897,0.3367653599047669
43,2.1154295169451993,0.7372984338785323,0.33614822535700933
44,2.1122010400954543,0.7376796928931554,0.3355158722552468
45,2.1088890399516336,0.7380610920309837,0.334868365336662
46,2.1054955891617904,0.7384429443607565,0.3342057789967863
47,2.102021118529227,0.7388249795243218,0.3335282145938391
48,2.0984659252744255,0.7392068688149844,0.33283576889055383
49,2.0948320581437767,0.7395888900876701,0.33212852740668497
50,2.0911211311251114,0.7399711610734476,0.33140659302800635
51,2.087333617120103,0.7403533872092778,0.33067008823887845
52,2.0834704389283343,0.7407354225605245,0.3299191305863361
53,2.0795335954373706,0.7411174948114537,0.32915383631918527
54,2.0755245490385814,0.7414996338176889,0.32837434628944623
55,2.071443803170365,0.7418815180581431,0.3275808161112366
56,2.0672927367124814,0.7422631289934334,0.3267733875844615
57,2.063073869270291,0.7426448504854245,0.3259522089342978
58,2.0587883289021915,0.7430265602566165,0.32511746441713313
59,2.0544364740108927,0.7434078485267139,0.32426935273508867
60,2.0500202456239434,0.74378886775062,0.3234080692530804
61,2.045541816667853,0.7441698488643307,0.3225338266443472
62,2.041002344389673,0.7445506474502541,0.3216468681753849
63,2.0364029450011163,0.7449310952938126,0.32074745706955443
64,2.0317455262890487,0.7453113056073077,0.3198358759038307
65,2.0270317383494256,0.7456912911517097,0.31891243516274154
66,2.0222632119877497,0.7460710509490225,0.31797748502608725
67,2.0174413085958838,0.7464504777158317,0.31703142187489475
68,2.0125675013833266,0.7468294979513994,0.3160746855393401
69,2.007643649397586,0.7472081745803774,0.315107766278028
70,2.002671638511779,0.7475865751438622,0.31413122971946844
71,1.9976525707890178,0.7479644685490987,0.31314572059832696
72,1.9925882295410782,0.7483418709424924,0.3121519565531759
73,1.9874810905994393,0.7487190539059232,0.31115075845626844
74,1.982332642122166,0.7490959136951143,0.31014308711454264
75,1.9771439052613937,0.7494721629806059,0.3091300573702515
76,1.97191692174289,0.7498478938069849,0.30811294033355824
77,1.9666539264871636,0.7502232681584297,0.3070932089059601
78,1.9613565429148556,0.7505982113459838,0.306072586221506
79,1.9560261703731843,0.7509725571631595,0.30505307867383263
80,1.9506647981383862,0.751346360132259,0.30403701638191194
81,1.945274675062309,0.7517197716456794,0.30302712857162123
82,1.939857397093752,0.7520926880073004,0.30202663562567555
83,1.9344141709122729,0.7524648489915664,0.30103930318911293
84,1.928947061750991,0.7528363224512038,0.30006947728177547
85,1.9234587785337054,0.7532074258719663,0.299122607778503
86,1.9179509902269758,0.7535780692834081,0.29820606467438854
87,1.9124212376412182,0.7539465311306474,0.29732216029080605
88,1.9069414924779597,0.7543405068602659,0.29645458317995066
89,1.902389257788172,0.7551078038186013,0.2955894941214411
90,1.8980672020585572,0.75597375980837,0.2947232742820023
91,1.8938164505004442,0.7568751319769901,0.29385487072282845
92,1.8895881324473958,0.757791916580218,0.29298409228064815
93,1.8853649565886732,0.7587165373147313,0.29211108630850846
94,1.8811409223325601,0.7596458683578424,0.2912361422249486
95,1.8769145936277916,0.7605785865111542,0.2903596111356709
96,1.8726865258446066,0.7615141565986556,0.2894818774600546
97,1.8684576993087434,0.7624522062839297,0.28860334175342095
98,1.8642298400791741,0.7633926605179276,0.2877244163172126
99,1.8600045368249727,0.7643353840917215,0.28684552433104904
100,1.8557834585597617,0.7652802705937547,0.2859670924826058
101,1.8515685877056842,0.7662273395991129,0.28508955439817324
102,1.8473617019479973,0.7671765239465247,0.28421336121078045
103,1.843164125008409,0.7681275645750901,0.28333896777571393
104,1.838977968548803,0.7690805267639436,0.2824668182686468
105,1.8348056562313257,0.7700356063635045,0.28159736576312494
106,1.8306486099567716,0.7709925790183783,0.28073108847753225
107,1.8265079452264885,0.7719510868810416,0.27986846971282353
108,1.8223858796743724,0.7729112339341219,0.2790099842465568
109,1.8182846752106068,0.7738731441561342,0.278156110981865
110,1.814206003184615,0.774836690964474,0.2773073431915093
111,1.8101512951791237,0.7758016434140507,0.2764641786323243
112,1.8061226114233757,0.7767680381406219,0.27562711383772437
113,1.8021218616885641,0.7777358480694772,0.27479664613254035
114,1.798150983898968,0.7787050589102158,0.2739732810123424
115,1.794211510311211,0.7796754811230359,0.27315753116268354
116,1.790305235565583,0.7806470384721573,0.2723499120126747
117,1.786434025968476,0.7816196868260664,0.27155094194223456
118,1.7825996710486554,0.7825933498171702,0.27076113964565707
119,1.7788040500689306,0.7835679919222525,0.2699810186641973
120,1.775049188077882,0.7845436442114793,0.2692110910670554
121,1.7713369142165512,0.7855202542114732,0.2684518790005689
122,1.7676685774521732,0.7864975582954205,0.26770390949484324
123,1.7640459813454106,0.787475495768075,0.2669677022646567
124,1.7604712078848073,0.7884541336512043,0.26624377142509137
125,1.7569461040003365,0.7894334383328279,0.26553263548386524
126,1.7534721616216915,0.790413220126859,0.2648348166687792
127,1.7500510258800905,0.7913933608779427,0.26415082931540146
128,1.746684732140594,0.7923739229696942,0.26348117748654193
129,1.7433752004600356,0.7933549224236596,0.26282636637569806
130,1.740123903521588,0.7943361768470643,0.2621869060810872
131,1.7369322524247774,0.7953174792981704,0.2615632967568364
132,1.7338023545937156,0.7962989463571378,0.2609560281881689
133,1.7307359953128076,0.7972805541907485,0.2603655930190935
134,1.727734446361204,0.7982620482750591,0.25979247927430216
135,1.7247994773880402,0.7992434089528838,0.25923715503949263
136,1.7219332453662557,0.8002248038538505,0.2587000783209026
