time,r,susceptibility,cor
0,2.1451324368399334,0.7150441456133111,0.3464396688568001
1,2.1476144639964896,0.7158891657829944,0.34669331850053864
2,2.1500070699648792,0.7167398132354844,0.3469185734042605
3,2.1523102021362233,0.7175961819689499,0.34711224529107876
4,2.1545222364010623,0.718457833086105,0.3472704030990611
5,2.156642598517767,0.7193246685206031,0.3473881668071387
6,2.158671201200555,0.7201967434243257,0.347459468640018
7,2.160608279964722,0.7210742115276327,0.34747683497102083
8,2.162452879320611,0.7219568198986802,0.347431116537353
9,2.1642040674524585,0.722844313820774,0.34731016853476226
10,2.165861427519342,0.72373660078918,0.3470972895952612
11,2.1674341066685314,0.7246367761126402,0.3467870172286441
12,2.168756334037352,0.7254894191852386,0.346414588216011
13,2.1677505753683004,0.7255990504087129,0.3460102629312627
14,2.1660604321507724,0.7255147002494853,0.3455824920524023
15,2.1640653635846587,0.725363016180931,0.3451342728526609
16,2.1618849591487277,0.7251837940853051,0.3446668155903601
17,2.159563410841005,0.724991617289206,0.3441806333992
18,2.157119727558935,0.724792639618209,0.34367590626696753
19,2.1545643798874323,0.7245901519716382,0.3431526869938757
20,2.151900508365624,0.724384978402888,0.3426110213332597
21,2.14912844650768,0.7241769894843271,0.34205094825176907
22,2.1462496154784314,0.7239664115113442,0.34147246465355213
23,2.1432667054703396,0.7237538897297712,0.34087555374702805
24,2.140180441859762,0.7235393976512619,0.34026022823044844
25,2.136990252157884,0.723322459184942,0.3396265088646214
26,2.1336974325537725,0.7231032190640274,0.3389744000511394
27,2.13030361825564,0.722881927658018,0.3383039044542542
28,2.1268096195753188,0.7226585463634787,0.3376150361314424
29,2.123215887198173,0.7224329041377684,0.33690780361236217
30,2.1195240046337442,0.7222052051820561,0.33618220633449364
31,2.1157351616328968,0.7219755108069016,0.3354382517657791
32,2.11185008653595,0.7217437154313426,0.33467596507641917
33,2.1078691890570656,0.7215095942963482,0.333895369101716
34,2.103794121148427,0.7212733377143564,0.3330964770225001
35,2.0996263642682798,0.7210350693828131,0.3322793127809257
36,2.0953665727198634,0.7207946201387994,0.33144391706504195
37,2.091015502572845,0.7205518456891817,0.33059032662511595
38,2.086574947456117,0.7203069499415421,0.3297185695937551
39,2.0820464646495935,0.7200600476995382,0.3288286855787398
40,2.077430931133552,0.7198110102253248,0.32792073266163946
41,2.0727290379935974,0.7195596347271882,0.3269947577891046
42,2.067943156946595,0.7193062929737732,0.3260507997185166
43,2.0630748246522566,0.719051060319369,0.32508892309278226
44,2.058124386373802,0.718793588515385,0.3241092102642351
45,2.0530931263711563,0.718533847056057,0.32311172451951803
46,2.0479836648472283,0.7182722658063524,0.3220965196027584
47,2.04279774944879,0.7180089638989264,0.32106368341665636
48,2.037535383697029,0.7177434395964526,0.3200133226872226
49,2.032198198633175,0.7174757538783646,0.3189455242582032
50,2.026788966423582,0.7172063647639453,0.317860376469148
51,2.021309133590052,0.7169352571991559,0.31675801204809517
52,2.015758705193371,0.7166618965995455,0.31563858131403094
53,2.010139690811767,0.716386450858064,0.31450221436112075
54,2.0044551670971655,0.7161094640364546,0.3133490591895794
55,1.9987060718855718,0.7158307130963686,0.3121793149672124
56,1.9928926925563284,0.7155497329697931,0.310993187892625
57,1.9870179730784454,0.7152670040121394,0.30979087830072494
58,1.9810843981186879,0.7149828397837733,0.30857263015058384
59,1.9750925129010264,0.7146968495893186,0.3073387435444502
60,1.9690433731658,0.7144088182568662,0.3060895376621072
61,1.9629398186397937,0.7141191718810725,0.30482534740720435
62,1.9567841588872839,0.7138281425421864,0.30354655922924967
63,1.950577640345122,0.7135355709658512,0.3022536339895614
64,1.9443213533350912,0.7132412340147478,0.30094709379130946
65,1.938017364212585,0.7129452604283765,0.2996275085877206
66,1.9316684626138707,0.7126480427692927,0.29829553417878496
67,1.9252759310166279,0.712349416222857,0.29695194839742306
68,1.918840589267556,0.7120490383286323,0.2955976307206457
69,1.9123651307057066,0.7117472559806827,0.2942335651693412
70,1.9058522435752747,0.7114444146038199,0.2928609057213124
71,1.8993024556771425,0.7111400514021564,0.2914809999544661
72,1.8927172705240036,0.7108340611423353,0.2900953699813078
73,1.88609992095237,0.7105269856738999,0.28870575357798767
74,1.879452486843931,0.7102189349874736,0.2873141857036186
75,1.872775275331676,0.7099093458216766,0.2859230356524264
76,1.8660703829152192,0.709598325819842,0.2845349908436742
77,1.859341063439018,0.7092864232224106,0.2831531368051709
78,1.8525892803444852,0.7089736974179911,0.28178106868911834
79,1.8458154848790735,0.7086596261984237,0.2804229494066022
80,1.8390216467637104,0.7083442638730192,0.2790835547106561
81,1.832210866780154,0.708028101141343,0.27776839423999217
82,1.825385084564771,0.7077111837991474,0.2764838870406843
83,1.8185445539097516,0.7073929015402122,0.2752374425749454
84,1.8116914713069516,0.7070733934174724,0.27403745630329585
85,1.8048294476719484,0.7067533536929862,0.27289428630029444
86,1.7979605811291943,0.7064328912881499,0.2718220469653382
87,1.79107801661563,0.7061085868703645,0.27082459087907756
