time,r,susceptibility,cor
0,1.428677801336014,0.47622593377867134,0.19321753856501567
1,1.4324898421783154,0.4775084053966047,0.19417133063934366
2,1.436244085220178,0.47879531736520997,0.19510439833996376
3,1.4399396449775166,0.48008655558851093,0.1960166982585794
4,1.4435757830069385,0.4813820490835158,0.19690818792364795
5,1.447151712147199,0.48268170458784126,0.19777881142948917
6,1.450667420442855,0.48398568129025843,0.19862851897755704
7,1.4541217798319972,0.48529375990109397,0.1994572935056038
8,1.457513026365902,0.48660550226954413,0.2002651198479907
9,1.4608408789396632,0.487920958387938,0.20105194697757875
10,1.4641062456043366,0.48924056909842534,0.20181773344389067
11,1.467307456538444,0.4905639076180979,0.2025624826480776
12,1.4704425381083555,0.49189043793203086,0.20328619774617507
13,1.473511621420003,0.4932203203714541,0.20398884698019684
14,1.4765154632886788,0.49455391819236677,0.20467040177703433
15,1.479452796825109,0.4958909102564146,0.20533086385196905
16,1.482322158596869,0.49723090143116394,0.2059702401458906
17,1.485123381976251,0.49857392339948675,0.20658852635135486
18,1.487856408567711,0.49992003687203623,0.20718571981991077
19,1.490520605055849,0.5012691019196662,0.20776182932410645
20,1.4931151254541386,0.5026208989218526,0.20831686508633232
21,1.4956398293206554,0.5039754374431777,0.20885084194881595
22,1.4980940843821051,0.5053325533781021,0.20936378387057555
23,1.5004773731532746,0.5066921127918489,0.20985571579499643
24,1.502789398830522,0.5080540477613552,0.21032665619862592
25,1.5050302665321849,0.5094184180000647,0.21077663536562502
26,1.5071990659288712,0.5107849312257143,0.21120570090637938
27,1.5092952384984644,0.5121534048297857,0.2116138984283419
28,1.5113188094376242,0.5135238452316483,0.21200125833719594
29,1.5132702485465772,0.5148964017245732,0.21236782086873038
30,1.515148753282185,0.5162707824272007,0.21271365220998462
31,1.5169534724710634,0.5176466686465311,0.2130388185896419
32,1.5186846799191505,0.519024115604452,0.21334336704547094
33,1.520343060865971,0.520403310950895,0.2136273560380274
34,1.5219278953168607,0.5217839529927705,0.21389088042072513
35,1.5234380314898908,0.5231655809954265,0.21413403561361785
36,1.5248740763324342,0.5245483272088471,0.21435688981646214
37,1.5262371676179367,0.5259324986990247,0.21455952523504382
38,1.5275264679487124,0.5273177138566474,0.21474206478799082
39,1.5287408731502607,0.5287034870406082,0.21490463072753258
40,1.5298813468658685,0.5300900363563552,0.21504732701234539
41,1.5309487413455187,0.5314775336842812,0.21517027481574358
42,1.5319424104427684,0.5328656218635859,0.21527362204746456
43,1.5328620618337834,0.5342540550223134,0.2153575181741951
44,1.5337084743860498,0.5356429501244833,0.21542211303771927
45,1.5344820493090203,0.5370322836145669,0.21546757365204938
46,1.5351826348136561,0.5384218284848608,0.21549407846185809
47,1.5358106571115235,0.5398115496040291,0.21550181004470903
48,1.5363667579359244,0.54120147809249,0.21549097443535373
49,1.5368507494754218,0.5425913431180263,0.21546181105654505
50,1.5372625263406818,0.5439808911877699,0.21541457037725026
51,1.537602909915783,0.5453701857729872,0.21534949669099437
52,1.537873237770184,0.5467594650443721,0.2152668589670561
53,1.538073376358906,0.5481484357955576,0.21516697505500768
54,1.538202938330441,0.5495367019569342,0.21505018783577254
55,1.5382629053203885,0.5509243444717101,0.2149168498480999
56,1.5382544162682577,0.5523114921900121,0.21476734285155846
57,1.538177854648502,0.5536979939983759,0.2146020944644321
58,1.5380333542912434,0.555083597840456,0.21442156979680482
59,1.5378218639748507,0.5564683346392064,0.2142262713984141
60,1.5375440674174825,0.5578521302227746,0.21401674545237206
61,1.53720080103141,0.5592349559693311,0.21379359039179133
62,1.53679267583836,0.5606166915670149,0.21355746121051974
63,1.5363205101939676,0.5619972821147703,0.21330907284985
64,1.5357851955747428,0.5633766898637397,0.2130492149538724
65,1.5351873986921194,0.5647547849560219,0.21277877013567834
66,1.534527466219143,0.5661313090430643,0.2124987080334466
