start,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
0,0.4273920856943838,0.4271917701441404,0.4267003533990066,0.4260483430827099,0.425289690764735,0.4244654017759485,0.42356450733110723,0.4226091551034957,0.42158908127886563,0.4205250578758126,0.4193990567193597,0.41822609244011766,0.41700639070800527,0.41573260519686756,0.41441209990750605,0.41305519298475046,0.41165089587226444,0.4102020858574454
10,0.4276581608009561,0.4271578449577514,0.4264746003829708,0.4256854373393902,0.4248198339984194,0.4239017450197138,0.4229215004651908,0.42189362398141034,0.42080790405229507,0.4196807007884701,0.4184987054721247,0.4172697366845031,0.4159968501198362,0.41467429635016684,0.41330796717674756,0.41190318941967236,0.4104543910454645,0.4089640924083105
20,0.4269074048782421,0.42616510593993917,0.42532718756450005,0.4244243394316135,0.42346806120467817,0.422463321496487,0.42140855506160846,0.42030673608336044,0.4191573199413523,0.41795910656120133,0.4167174834469344,0.4154267375807358,0.41409392874847273,0.4127169159378788,0.4112949923621537,0.4098363209006999,0.4083372818129798,0.4067994497231704
30,0.42545964955921345,0.424576469192274,0.42363687872637,0.4226529336797443,0.4216187987887639,0.42054044894313586,0.4194132642687241,0.4182401832796637,0.41702037893410315,0.4157533385640514,0.41444295693204947,0.41308515126697154,0.41168719515670615,0.41024534564925175,0.4087622738284928,0.40724251927708566,0.40568396826430675,0.4040912570537698
40,0.42369134635595945,0.4227277443422948,0.42171517386566176,0.4206591283379885,0.4195530183504317,0.418403206347851,0.41720376601229736,0.4159591903446213,0.4146674624183039,0.41332979363946876,0.4119488433609224,0.4105216560030428,0.40905597178341246,0.4075474301084363,0.40599976030312424,0.40441719779829927,0.40279874258706055,0.4011491632582687
50,0.42176000668968927,0.42072591775567575,0.4196419205053693,0.41851434909462565,0.41733651630742097,0.4161133297437902,0.41484181836924905,0.41352392757270395,0.4121609148700429,0.41075106412771734,0.40930061746145846,0.4078053554129811,0.4062708000375713,0.4046974476955127,0.4030854067657919,0.40144182742333046,0.3997671132047721,0.39806489744017304
60,0.41968610662082234,0.41858077452391673,0.41742502361478434,0.41622355285715484,0.4149730230163477,0.4136756178041223,0.4123316127203125,0.4109402261684164,0.409506162471999,0.40802558078508583,0.40650536764688866,0.4049431253184306,0.40334076387220924,0.4017045366035676,0.4000326593515863,0.39832904488293797,0.3966022699948576,0.3948536600724889
70,0.4174694252232727,0.41629007705812593,0.4150610216731968,0.4137847340284003,0.41246074481156386,0.41108868418719535,0.40967228416422846,0.4082078006408215,0.4067030915363109,0.4051537153973701,0.40356370416133563,0.4019361883415709,0.4002701132234076,0.39857125650196007,0.39684314980399726,0.39508824953003374,0.3933121494273308,0.3915211493163304
80,0.4151052534109494,0.4138504492009243,0.41254731289778007,0.41119551291938,0.40979784753032306,0.408351282838984,0.4068628831785229,0.40532779703035604,0.4037517148113386,0.40213484596797705,0.40047709445489604,0.39878586869495064,0.3970599301298917,0.39530278787706963,0.39352123977551,0.391720809397308,0.3899056392824455,0.38808182491509624
90,0.4125906566760301,0.41125994300622337,0.40988212635068205,0.40845463650878444,0.4069837109511659,0.40546441964031954,0.4039035009667157,0.40229913622214203,0.4006527236914269,0.3989703596731406,0.39724969123003034,0.39549479227644496,0.3937129791266808,0.39190525765009376,0.3900775682038096,0.38823635992234407,0.38638789452199884,0.3845381548972986
