time,r,susceptibility,cor
0,1.6878665737360072,0.5626221912453357,0.25177671864259676
1,1.685946197347256,0.5619959434096602,0.25140981932119655
2,1.6839335847617232,0.5613666391630948,0.2510653761330567
3,1.6818298828788814,0.5607345546554197,0.25075062827638817
4,1.6796390163612058,0.5601008834689574,0.25047398109592656
5,1.6773593683510402,0.5594649630209,0.250245265709515
6,1.6749890643137217,0.5588260355348232,0.25007588532123426
7,1.6725305338786696,0.5581847700741682,0.24997895747227383
8,1.669987297550985,0.5575421920823025,0.24996949723574202
9,1.6673577018836172,0.556897592069756,0.25006636894316137
10,1.664640498309567,0.5562503863243179,0.25029577091989325
11,1.661825983599189,0.5555971549541076,0.2506636322737543
12,1.6591853828480478,0.5550284376494351,0.25110096003977356
13,1.6600970272332254,0.5556750117997779,0.2515497487674472
14,1.6618837209304411,0.5566423963726336,0.2519936390369412
15,1.6639344692050644,0.5577264650226382,0.2524267139766626
16,1.6660548181770878,0.5588622785347042,0.25284666668862715
17,1.6681668704100225,0.5600238414929677,0.2532525998010683
18,1.670240439286049,0.5612011059567568,0.2536440976920409
19,1.6722661796678109,0.5623909949378431,0.25402093874443976
20,1.6742388881039538,0.563591809233587,0.25438306820007583
21,1.6761528062556084,0.5648016502328472,0.2547304970247043
22,1.678007245228614,0.5660203151847247,0.25506320071810534
23,1.679803695523037,0.5672483296242139,0.2553811504064955
24,1.6815413244048585,0.5684854291670607,0.25568436419411567
25,1.6832180971556019,0.5697309344999469,0.25597286562576227
26,1.684834317013449,0.5709849483034721,0.256246639313476
27,1.6863913353333042,0.5722479222326649,0.2565056821257473
28,1.6878878295872832,0.5735193945557365,0.2567500391871357
29,1.6893220784716763,0.5747987581163171,0.256979746642341
30,1.690695071843399,0.5760863187166158,0.25719480730128996
31,1.6920078656304667,0.5773823989081155,0.25739525908996536
32,1.6932585637165105,0.5786863067384159,0.25758118066516494
33,1.6944461221541525,0.5799976300708503,0.25775259157905006
34,1.6955733592934203,0.5813172704986496,0.2579094502077789
35,1.6966416808943137,0.5826456425392323,0.2580517813650173
36,1.6976475995311624,0.5839814725331134,0.2581796792725646
37,1.6985895633629822,0.5853241372164051,0.258293175262815
38,1.6994711387498929,0.5866747676420857,0.2583922516017273
39,1.7002930476652514,0.5880335111594567,0.25847696372388185
40,1.7010518886054753,0.5893990794267655,0.25854741037674167
41,1.7017473915143813,0.5907712532562184,0.2586036248654859
42,1.7023828735808384,0.5921510511079761,0.2586456233382396
43,1.7029579455880957,0.5935381993044356,0.25867349538038903
44,1.7034698156701502,0.5949315745150507,0.25868734187659004
45,1.7039195766210846,0.5963313951704029,0.2586872066542617
46,1.7043097905147957,0.5977383881918461,0.2586731513847919
47,1.7046390539295095,0.5991518843526393,0.2586453036444155
48,1.7049056718262978,0.600571097255636,0.2586037729559659
49,1.7051116805933264,0.6019965421204123,0.2585485996949697
50,1.7052597174982642,0.6034289426409483,0.2584798375842716
51,1.7053485449217902,0.6048676460963711,0.2583976071661115
52,1.70537635937841,0.6063117837364944,0.2583020282512194
53,1.7053447482443589,0.6077616780905679,0.2581931846249963
54,1.7052554210188322,0.6092176894929073,0.25807117879534436
55,1.7051074789303322,0.610679238792311,0.25793614077284904
56,1.704900882377832,0.6121460406182613,0.25778818468896864
57,1.704637185446448,0.6136183713894524,0.25762741907149533
58,1.7043169590475302,0.6150961465491505,0.25745399356763965
59,1.7039391366017111,0.6165786791589197,0.2572680739966
60,1.7035044706747264,0.6180659260102263,0.2570697911215337
61,1.7030151885610358,0.6195583708719214,0.2568592785061671
62,1.7024714846641027,0.6210557521683299,0.25663673687382443
63,1.7018715801445605,0.6225570746489979,0.25640237776467556
64,1.7012170489647507,0.6240625528538484,0.25615634438691026
65,1.7005113420002385,0.6255730851391796,0.25589876097264364
66,1.6997549454171845,0.6270884773880163,0.2556298175134638
67,1.698946034960433,0.6286076695298123,0.2553497393146028
68,1.6980852819139987,0.6301305062805673,0.25505872131303353
69,1.6971753143395887,0.6316575498600469,0.25475695933633913
70,1.6962164785960245,0.633188508565742,0.2544446847768941
71,1.69520842973561,0.6347228195573268,0.2541221151652505
72,1.694153453616077,0.6362608924146531,0.25378945004141495
73,1.6930530748598103,0.6378028462344904,0.25344693783764577
74,1.6919061400947426,0.6393477809777894,0.25309485593893116
75,1.690713548877415,0.6408955549900889,0.2527334399583093
76,1.6894785062442406,0.6424468929551558,0.25236292184299214
77,1.6882016566289582,0.6440015434789405,0.25198360257276975
78,1.6868815967205855,0.6455584599469196,0.25159579992340947
79,1.6855200822094052,0.6471177867958493,0.25119977301262375
80,1.6841209356700213,0.6486804581934309,0.25079578072360414
81,1.6826843704248025,0.6502460176463101,0.25038413582586994
82,1.681209747665439,0.6518136643034212,0.24996514576675208
83,1.6796996153746606,0.6533838184394719,0.24953909375200287
84,1.678156002877579,0.6549566956798416,0.24910630753777033
85,1.6765783758945707,0.6565315029744595,0.24866716640699965
86,1.6749667514778799,0.6581076456720243,0.24822200416302606
87,1.6733253281997649,0.659686162137229,0.24777111358509565
88,1.6716561795160376,0.6612672568751072,0.2473148491780024
89,1.6699580079791878,0.6628497920244569,0.2468536281388106
90,1.6682309539301743,0.6644331797649334,0.2463878296127063
91,1.6664790451554499,0.6660183709491037,0.2459177915800359
92,1.6647045944709524,0.6676056350704016,0.2454438946479887
93,1.662907037108603,0.669194080786448,0.24496656707423925
94,1.6610870115717624,0.6707832838800416,0.24448622159118513
95,1.6592474480284258,0.6723737366517397,0.2440032469536134
96,1.6573905220659841,0.6739656253982218,0.24351804592528878
97,1.6555170009317093,0.6755585584666544,0.2430310358086124
98,1.653628308633048,0.6771524019707411,0.24254262699824555
99,1.6517265334587141,0.6787472876387146,0.24205323650060975
100,1.6498130232955046,0.6803430384472444,0.2415633178088178
101,1.6478882034560742,0.6819390880115832,0.2410733357135481
102,1.6459538107114238,0.6835354017280975,0.24058371577046808
103,1.6440132990058407,0.685132655502751,0.24009488509415652
104,1.6420677153081522,0.6867305237309832,0.2396073362835381
105,1.640116319244585,0.6883279218738986,0.23912157451735022
106,1.6381615588681246,0.6899250889827112,0.2386380524769833
107,1.6362072122514377,0.691522825926429,0.23815721532546302
108,1.634254500883922,0.693120857074619,0.2376795630951963
109,1.632303127528959,0.6947182532737424,0.2372056133771
110,1.6303550426407882,0.696315029340404,0.23673583990628708
111,1.6284140164763259,0.6979119775818496,0.23627070820273857
112,1.6264811976486855,0.6995087714308137,0.235810710392652
113,1.6245573644864797,0.7011049177454328,0.23535633331856384
114,1.622644898107666,0.7027006087283527,0.23490805150963145
115,1.6207459345523936,0.7042959311308605,0.23446636955684771
116,1.6188607848609484,0.7058901757616611,0.23403180795108727
117,1.616991107924907,0.707483212368629,0.23360484603951712
118,1.615140376725927,0.709075704643956,0.2331859447338142
119,1.613310423554481,0.7106676021357364,0.2327756228143025
120,1.6115005029261613,0.7122577141557218,0.23237443101438326
121,1.6097120734932773,0.7138458116179318,0.23198286421116346
122,1.607949510791949,0.7154329608115697,0.2316013855061846
123,1.6062146670399777,0.7170191166290205,0.23123049709675594
124,1.6045074058798534,0.7186033437944865,0.2308707197069122
