time,r,cor,ior,sor
172,1.0097319312584299,0.04679366569143574,0.006432340486905187,
173,1.007453848358678,0.04779905568364344,0.004936538000428707,
174,1.0054781046317267,0.04887781659227256,0.0036343777924731564,
175,1.0038053019082545,0.05003083513323632,0.0025283177328009024,
176,1.0024359497401758,0.05125904193455867,0.0016204582080512435,
177,1.0013704652454263,0.052563397184192014,0.0009125319429781496,
178,1.0006091729809041,0.05394487634564886,0.0004058955410103877,
179,1.0001523048436087,0.05540445596634558,0.00010152281441529049,
180,1.0,0.05694309961508021,1.5114345510753642e-07,0.0574
181,1.0001523048436087,0.058561743996027635,0.00010152279232112716,
182,1.0006091729809041,0.06026128529656788,0.0004058955407119603,
183,1.0013704652454263,0.062042565835150325,0.0009125319430391927,
184,1.0024359497401756,0.06390636108283658,0.001620458208134943,
185,1.0038053019082545,0.06585336713810182,0.002528317732750877,
186,1.0054781046317265,0.06788418873869465,0.003634377792454775,
187,1.007453848358678,0.06999932789670697,0.004936538000413089,
188,1.0097319312584299,0.07219917324346593,0.006432340486907314,
189,1.0123116594048622,0.07448399016932175,0.008118981701452845,
190,1.0151922469877919,0.07685391183991469,0.00999332573260161,
191,1.018372816552336,0.07930893116509964,0.012051919025650499,
192,1.0218523992661943,0.08184889378949042,0.01429100636874723,
193,1.0256299352147646,0.08447349216471807,0.01670654800930153,
194,1.0297042737240036,0.08718226075315925,0.01929423775625677,
195,1.0340741737109316,0.08997457240132815,0.02204952191842283,
196,1.038738304061681,0.09284963590859448,0.024967618926964648,
197,1.0436952440369645,0.09580649480367835,0.028043539488786007,
198,1.0489434837048464,0.098844027327784,0.03127210711854642,
199,1.0544814244006833,0.10196094760958099,0.03464797889985858,
200,1.0603073792140916,0.10515580800380463,0.03816566633011069,
201,1.0664195735027984,0.10842700255234851,0.041819556109346394,
202,1.0728161454332126,0.1117727715145974,0.045603930740420025,
203,1.0794951465475595,0.11519120690264939,0.04951298881577712,
204,1.0864545423573988,0.11868025894720917,0.05354086487526262,
205,1.09369221296335,0.12223774341145384,0.0576816487291113,
206,1.1012059537008327,0.12586134966320014,0.06192940415067052,
207,1.1089934758116318,0.12954864941032182,0.06627818685410361,
208,1.117052407141073,0.13329710600060737,0.0707220616832643,
209,1.125380292860604,0.13710408418509762,0.07525511894902898,
210,1.1339745962155614,0.14096686024337596,0.07987148986318365,0.1364
211,1.1428326992978877,0.1448826323701915,0.08456536102770762,
212,1.151951903843574,0.14884853122509886,0.0893309879485744,
213,1.161329432054576,0.1528616305503422,0.09416270755308837,
214,1.1709624274449582,0.15691895776686152,0.09905494969905736,
215,1.180847955711008,0.1610175044638855,0.10400224767282297,
216,1.1909830056250525,0.16515423670392657,0.10899924768116691,
217,1.201364489952707,0.16932610507194834,0.11404071734945331,
218,1.2119892463932778,0.1735300544048586,0.11912155324491379,
219,1.222854038543029,0.17776303314512729,0.12423678744982881,
220,1.233955556881022,0.18202200227010393,0.12938159321442813,
221,1.245290419777228,0.18630394375635254,0.13455128972369343,
222,1.2568551745226058,0.19060586854593273,0.13974134601588203,
223,1.2686462983808293,0.19492482398891237,0.14494738409352242,
224,1.280660199661349,0.19925790074340877,0.15016518126998646,
225,1.2928932188134523,0.2036022391210696,0.15539067179638125,
226,1.3053416295410025,0.20795503487202313,0.1606199478147069,
227,1.318001639937501,0.212313544408957,0.16584925968379302,
228,1.3308693936411415,0.21667508947505837,0.17107501572471792,
229,1.3439409710094923,0.2210370612650711,0.17629378143214272,
230,1.3572123903134605,0.2253969240126955,0.1815022781973556,
231,1.370679608950163,0.22975221806096577,0.18669738158787863,
232,1.3843385246743418,0.23410056243512736,0.1918761192272529,
233,1.3981849768479517,0.238439656939903,0.19703566831715263,
234,1.4122147477075266,0.2427672838049218,0.2021733528423511,
235,1.4264235636489535,0.24708130890352603,0.207286640497216,
236,1.4408070965292528,0.2513796825711886,0.21237313937052535,
237,1.455360964984973,0.2556604400504183,0.21743059442337437,
238,1.4700807357667949,0.2599217015893382,0.22245688379287343,
239,1.4849619250899457,0.2641616722211203,0.22745001495227135,
240,1.4999999999999996,0.26837864125120775,0.23240812075600153,0.2666
241,1.5151903797536632,0.27257098147876074,0.23732945539610903,
242,1.5305284372141092,0.276737148178087,0.24221239029442893,
243,1.546009500260453,0.2808756778649779,0.24705540995290803,
244,1.5616288532109222,0.2849851868718945,0.2518571077824911,
245,1.5773817382593,0.28906436975488237,0.25661618192914,
246,1.5932633569241998,0.29311199755393547,0.26133143111373053,
247,1.6092688715107262,0.29712691592732593,0.2660017505008754,
248,1.6253934065840876,0.30110804317917855,0.270626127610073,
249,1.6416320504546993,0.30505436819830256,0.27520363828105704,
250,1.6579798566743307,0.3089649483250399,0.2797334427037627,
251,1.6744318455428433,0.3128389071616373,0.28421478152198454,
252,1.6909830056250525,0.3166754323404187,0.2886469720185189,
253,1.7076282952772628,0.3204737732628459,0.29302940438844155,
254,1.7243626441830011,0.324233238821391,0.29736153810605265,
255,1.7411809548974793,0.32795319511503734,0.30164289839005537,
256,1.7580781044003322,0.3316330631681614,0.3058730727706122,
257,1.7750489456561347,0.33527231666153656,0.3100517077610772,
258,1.7920883091822402,0.33887047968324885,0.3141785056364667,
259,1.8091910046234545,0.342427124506414,0.3182532213200338,
260,1.8263518223330697,0.34594186939974,0.322275659378696,
261,1.843565534959769,0.3494143764762061,0.3262456711275215,
262,1.860826899039935,0.35284434958438315,0.3301631518429809,
263,1.8781306565948528,0.3562315322462649,0.33402803808423925,
264,1.8954715367323467,0.35957570564484315,0.33784030512138324,
