time,r_unvacc,r,susceptibility,cor,cor_unvacc
0,3.0,1.8435489829055944,0.6145163276351981,0.3654632226912294,0.5458669907053493
1,2.999923847578196,1.846729052628553,0.6155919771494853,0.36611202033335377,0.5457842864097681
2,2.9996954135095475,1.8498370874000967,0.6166749727552661,0.3667414242076218,0.5456856199626232
3,2.999314767377287,1.8528716502696314,0.6177649876641162,0.3673514326568976,0.5455709896205064
4,2.9987820251299127,1.8558336393345034,0.6188624660887466,0.3679420092601028,0.5454403942801688
5,2.9980973490458727,1.858722978756872,0.619967520183559,0.3685131609604383,0.5452938334925715
6,2.9972609476841368,1.861537618823936,0.6210795961099989,0.3690649248962786,0.5451313074790215
7,2.9962730758206613,1.864276661683347,0.622198516125815,0.36959730066554763,0.5449528171494072
8,2.9951340343707855,1.8669409213191626,0.623324665906435,0.37011027774407135,0.5447583641225481
9,2.9938441702975687,1.869529733212811,0.6244579299619966,0.3706038709160673,0.5445479507486773
10,2.992403876506104,1.8720419177080443,0.6255980124894834,0.3710780996105285,0.5443215801340723
11,2.990813591723832,1.8744771158280997,0.6267448834040161,0.37153295857962865,0.5440792561678518
12,2.989073800366903,1.8768356102579746,0.6278987190037251,0.3719684534124911,0.543820983550962
13,2.9871850323926177,1.8791164116502703,0.6290592619049018,0.3723846178855743,0.5435467678273661
14,2.985147863137998,1.8813185268234587,0.6302262444198694,0.3727814759867707,0.5432566154174633
15,2.982962913144534,1.8834421059734843,0.6313997729150532,0.37315901949892505,0.5429505336537556
16,2.9806308479691594,1.8854875926233368,0.6325800438883621,0.3735172609574579,0.5426285308187878
17,2.9781523779815178,1.8874537628552808,0.6337666859526266,0.3738562472449649,0.54229061618538
18,2.975528258147577,1.889339635701862,0.6349593994036122,0.3741760000136759,0.5419368000591812
19,2.9727592877996583,1.8911459291913184,0.6361584461118897,0.3744765020086879,0.5415670938235635
20,2.969846310392954,1.8928731805104861,0.6373640191030732,0.37475777372882757,0.5411815099868855
21,2.9667902132486006,1.894519720312978,0.6385755594894258,0.3750198813494006,0.5407800622321495
