time,r_unvacc,r,susceptibility,cor,cor_unvacc
0,3.0,1.735235544711617,0.5784118482372057,0.18189479647223386,0.311066204388378
1,2.999923847578196,1.7392961301811722,0.57978009394648,0.18244736441459516,0.3110058487790851
2,2.9996954135095475,1.7432950499541602,0.5811573542110267,0.1829886166093674,0.31093457989966944
3,2.999314767377287,1.7472340411569531,0.5825444065294954,0.1835184654596161,0.3108524000736233
4,2.9987820251299127,1.7511143557730675,0.5839418607616891,0.18403686394269836,0.310759312590011
5,2.9980973490458727,1.754931793652745,0.5853485025131829,0.18454383209736194,0.3106553217122913
6,2.9972609476841368,1.7586828271024406,0.5867633341906063,0.18503935510316727,0.31054043268829246
7,2.9962730758206613,1.7623699978139307,0.5881873758556629,0.1855233454705154,0.3104146517613577
8,2.9951340343707855,1.7659958075351163,0.5896216287048786,0.18599575200441615,0.31027798618266134
9,2.9938441702975687,1.769555693107304,0.5910647289739939,0.1864566010728317,0.310130444224707
10,2.992403876506104,1.7730458327415202,0.5925155513472025,0.18690589447129782,0.3099720351960085
11,2.990813591723832,1.7764682795250133,0.5939749252313316,0.18734355008687856,0.30980276945696883
12,2.989073800366903,1.7798265417223187,0.5954441611658596,0.18776950589828642,0.30962265843695275
13,2.9871850323926177,1.7831167236161423,0.5969220869414761,0.18818378528727644,0.30943171465257185
14,2.985147863137998,1.7863341646243873,0.5984072637348645,0.18858639884431516,0.3092299517271823
15,2.982962913144534,1.7894805792346888,0.5999003780265849,0.18897727530181382,0.30901738441160387
16,2.9806308479691594,1.7925598451997862,0.6014028360543673,0.1893563732907131,0.3087940286060721
17,2.9781523779815178,1.7955675017042634,0.6029132407661535,0.18972373223448477,0.30855990138342637
18,2.975528258147577,1.7984992713262784,0.6044302440756987,0.19007934719637387,0.3083150210135464
19,2.9727592877996583,1.8013589869794813,0.6059552128463082,0.19042313958355797,0.3080594069890407
20,2.969846310392954,1.804149145842961,0.6074890608074078,0.19075509265075974,0.30779308005219724
21,2.9667902132486006,1.8068638706658928,0.6090298743056045,0.1910752584200473,0.3075160622232023
22,2.9635919272833937,1.8095003719092702,0.6105767650568433,0.19138362215817598,0.3072283768296366
23,2.9602524267262202,1.812063675788343,0.6121314721097372,0.19168011962410297,0.3069300485372528
24,2.9567727288213,1.8145541867519042,0.6136941703582559,0.19196475669085722,0.3066211033820455
25,2.953153893518325,1.8169664504215688,0.6152630428131443,0.19223757767554353,0.30630156880361764
26,2.949397023149584,1.8192997045605461,0.616837845254812,0.19249856479466265,0.3059714736798505
27,2.945503262094184,1.8215580115792713,0.6184199606977132,0.19274768135430823,0.30563084836288484
28,2.9414737964294635,1.8237401968381577,0.620008989728864,0.19298494520481158,0.3052797247164164
29,2.937309853569698,1.8258427526987984,0.6216037271246208,0.19321038608978394,0.30491813615431457
30,2.933012701892219,1.8278658282354447,0.6232041978734718,0.19342398573825026,0.3045461176805626
31,2.9285836503510563,1.8298123209307866,0.6248113557252983,0.1936257385915752,0.30416370593052977
32,2.924024048078213,1.831679899115219,0.6264243621112053,0.19381569697258932,0.3037709392135731
33,2.9193352839727122,1.8334655610510144,0.6280421338093046,0.19399389118741317,0.30336785755697454
34,2.9145187862775206,1.8351715372781132,0.6296653656578517,0.19416028459306353,0.302954502751212
35,2.909576022144496,1.8368011547090843,0.6312951236638507,0.19431487930088545,0.30253091839656915
36,2.9045084971874733,1.838350340128483,0.6329299232240551,0.19445775565250803,0.30209714995107945
37,2.8993177550236466,1.8398156493742828,0.6345684760445574,0.19458895295498643,0.3016532447798021
38,2.8940053768033613,1.8412010718924658,0.6362120425381538,0.1947084363171624,0.3011992522054306
39,2.8885729807284855,1.8425098957292994,0.6378616389552416,0.1948162297419976,0.3007352235602201
40,2.8830222215594894,1.84373687991072,0.6395153204588908,0.19491243477065495,0.3002612122392382
41,2.877354790111386,1.8448793241631067,0.6411719995404839,0.1949970970555487,0.2997772737549209
42,2.871572412738697,1.8459423638917902,0.6428332977789213,0.1950701999084288,0.29928346579293175
43,2.865676850809585,1.8469280250362086,0.6444997538764468,0.1951317823189485,0.29877984826930615
44,2.8596699001693255,1.847831981962526,0.6461696791832907,0.19518193872846687,0.298266483388874
45,2.8535533905932735,1.8486526885652788,0.6478423339333178,0.19522071701342522,0.2977434357049337
46,2.8473291852294986,1.8493945195677053,0.6495190402154507,0.1952481380664329,0.2972107721801708
47,2.8409991800312495,1.850057771730981,0.6511996852144925,0.19526427361510448,0.2966685622487901
48,2.8345653031794296,1.850639454232727,0.6528829842646178,0.1952692133824943,0.2961168778798411
49,2.828029514495254,1.8511401059588273,0.6545688778956108,0.19526299867878152,0.2955557936417083
50,2.82139380484327,1.8515633713575967,0.6562583954707635,0.19524567236810383,0.29498538676773645
51,2.814660195524919,1.8519083087543458,0.6579509354979083,0.19521733735310257,0.2944057372229544
52,2.807830737662829,1.852172082714823,0.6596452050583813,0.19517808986133184,0.29381692777186397
53,2.800907511576024,1.8523569511140947,0.6613417056644632,0.19512796526622198,0.29321904404725024
54,2.7938926261462367,1.8524668514230247,0.6630415335532167,0.19506702630480194,0.29261217461996786
55,2.7867882181755235,1.8524992191060892,0.6647434516279453,0.19499541153927027,0.29199641106965635
56,2.7795964517353733,1.852451194481141,0.6664460926781686,0.19491323735047164,0.2913718480563255
57,2.7723195175075133,1.85232645477564,0.6681504217237543,0.19482055373931603,0.2907385833927565
58,2.764959632116603,1.8521290135642043,0.6698575241571907,0.19471744708423297,0.29009671811765164
59,2.7575190374550274,1.8518557246978484,0.671565889317292,0.19460406554884324,0.2894463565694645
