time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,1.315220168036696,0.43840672267889863,0.16353728288964853,0.14480003720710308,0.44929131458251564,0.4495501143604766
1,2.999923847578196,1.320562774646406,0.4401987656161609,0.1651016037128718,0.14674083374615893,0.4492149602666095,0.4495429709293819
2,2.9996954135095475,1.3258728286438253,0.44200248554322275,0.1666481441867182,0.14865671129567687,0.4491243015409923,0.44952154106410674
3,2.999314767377287,1.331152632478395,0.4438189172263519,0.16817658690241774,0.150548874547836,0.4490193389307141,0.4494858260494997
4,2.9987820251299127,1.336403958540438,0.44564891590696476,0.16968669722447555,0.1524183095419483,0.44890007385875264,0.4494358280297053
5,2.9980973490458727,1.3416210922913026,0.4474908370531283,0.1711783765668371,0.15426333876515572,0.44876650865821777,0.44937155001226065
6,2.9972609476841368,1.3467992460554625,0.4493433403241317,0.1726514663128369,0.15608265415843978,0.4486186465862684,0.4492929958738357
7,2.9962730758206613,1.3519417988805262,0.4512078053867762,0.17410567115922626,0.1578778238491376,0.4484564918397589,0.44920017036761206
8,2.9951340343707855,1.357052198090853,0.4530856324017369,0.17554077095797216,0.15965040041106932,0.44828004957262185,0.449093079132309
9,2.9938441702975687,1.362124107712188,0.45497495201188165,0.1769566973150219,0.16139853677877888,0.4480893259150012,0.4489717287028594
10,2.992403876506104,1.3671524907680206,0.45687432151180474,0.1783533360208658,0.1631208760935718,0.4478843279941487,0.44883612652273297
11,2.990813591723832,1.3721401197583607,0.45878490172551767,0.17973042348847645,0.16481874539844185,0.4476650639570921,0.4486862809579203
12,2.989073800366903,1.3770912120219012,0.46070833441879755,0.18108774905888478,0.1664939269626617,0.44743154299509597,0.44852220131257353
13,2.9871850323926177,1.3820000734639526,0.46264294259570016,0.18242525891128547,0.16814483717071876,0.44718377536992326,0.44834389784631357
14,2.985147863137998,1.3868611220939102,0.46458707765183765,0.18374287025279476,0.16976996746750256,0.4469217724419112,0.44815138179320696
15,2.982962913144534,1.3916765814366117,0.46654169762022135,0.185040361212499,0.17137043090675408,0.4466455466998842,0.4479446653824207
16,2.9806308479691594,1.3964506179184712,0.4685084095099993,0.18631757717351707,0.17294795442914096,0.44635511179290727,0.44772376186055907
17,2.9781523779815178,1.4011771710591931,0.47048538597909473,0.1875745084911869,0.17450087469541478,0.44605048256390645,0.447488685515687
18,2.975528258147577,1.4058511272312324,0.47247110605713044,0.18881106108282628,0.17602787376167442,0.44573167508516537,0.4472394517030535
19,2.9727592877996583,1.4104770888968603,0.474467305403947,0.19002701290774873,0.17753080982214936,0.4453987066957153,0.446976076872516
20,2.969846310392954,1.4150576179678038,0.476475032736819,0.191222264665012,0.17901084176168963,0.4450515960406366,0.4466985785976747
21,2.9667902132486006,1.4195849360401995,0.4784918494408038,0.1923968459883695,0.18046578844936353,0.4446903631122879,0.44640697560672643
22,2.9635919272833937,1.4240554208285245,0.4805167026264305,0.19355066413912306,0.1818948390104531,0.4443150292934763,0.4461012878150429
23,2.9602524267262202,1.428475056306671,0.4825517727508256,0.19468354069630506,0.18330024454165952,0.44392561740258923,0.4457815363594853
24,2.9567727288213,1.4328438223715567,0.48459721249619053,0.1957954310660138,0.18468231351470168,0.44352215174070303,0.4454477436344575
25,2.953153893518325,1.4371546198309566,0.486650771226406,0.19688636042528432,0.18603912420174495,0.4431046581406827,0.44509993332971093
26,2.949397023149584,1.4414062932932419,0.48871219506216285,0.19795623709265608,0.18737064826801936,0.44267316401829304,0.4447381304699067
27,2.945503262094184,1.4456036364647662,0.49078324070059787,0.19900494160574758,0.18867870507363896,0.44222769842533316,0.44436236145594277
28,2.9414737964294635,1.4497445022852153,0.49286330683788576,0.20003246322828716,0.1899629292531164,0.4417682921048103,0.4439726541080549
29,2.937309853569698,1.4538240690918802,0.4949508705474348,0.20103881240100605,0.19122213673049862,0.44129497754817326,0.443569037710696
30,2.933012701892219,1.4578422843989614,0.49704601806137466,0.20202390778504742,0.19245662488176965,0.44080778905461165,0.44315154305920573
31,2.9285836503510563,1.461802444965988,0.4991499712807447,0.20298769868867161,0.19366770478021456,0.4403067627924413,0.4427202025082725
32,2.924024048078213,1.4657008879153242,0.5012615709773803,0.2039302479130372,0.1948545471938443,0.43979193686258533,0.44227505002219486
33,2.9193352839727122,1.4695334541460958,0.5033794721058261,0.20485157387983827,0.19601618480926494,0.43926335136416517,0.4418161212269502
34,2.9145187862775206,1.473302678986885,0.5055046088306796,0.2057515650149227,0.19715367987409468,0.4387210484622097,0.44134345346407333
35,2.909576022144496,1.4770123766949448,0.5076383519294734,0.20663018804308392,0.1982684568054745,0.4381650724574964,0.44085708584635097
36,2.9045084971874733,1.4806567463969085,0.509778762166017,0.2074875672925768,0.19935904191471926,0.4375954698585279,0.4403570593153314
37,2.8993177550236466,1.4842307034681914,0.5119241245277326,0.20832374627659214,0.20042419557775387,0.43701228945565374,0.4398434167006585
38,2.8940053768033613,1.487739079021583,0.5140761281739216,0.2091386216642814,0.20146563185376495,0.4364155823973436,0.43931620278122574
39,2.8885729807284855,1.491185677870503,0.5162361096012303,0.20993221195730657,0.2024847312953921,0.4358054022686124,0.43877546434814974
40,2.8830222215594894,1.4945628947269012,0.5184014481575725,0.21070468918759133,0.20347949550467986,0.4351818051715992,0.4382212502695695
41,2.877354790111386,1.4978667591890371,0.5205707562851687,0.21145610632697165,0.204449017225446,0.4345448498083009,0.437653611557258
42,2.871572412738697,1.501103809115988,0.5227462843900024,0.21218639553835617,0.20539546507711473,0.4338945975654543,0.437072601435052
43,2.865676850809585,1.5042758851295555,0.5249286515695519,0.2128956099961667,0.2063196064633534,0.43323111260156383,0.4364782754090864
44,2.8596699001693255,1.507376393670813,0.5271155225229174,0.21358390833447086,0.2072197500487949,0.43255446193606106,0.4358706913398304
45,2.8535533905932735,1.5104031033787844,0.5293060604220063,0.21425134841164098,0.20809548368105915,0.4318647155405885,0.4352499095159131
