time,susceptibility
248,0.7866323124431158
249,0.7883089409329426
250,0.7900053815421169
251,0.7916924853790982
252,0.7933471074650819
253,0.7949940587862723
254,0.7966472241922151
255,0.7982745939566387
256,0.7998660770288544
257,0.8014638988500193
258,0.8030628051028299
259,0.8046344900403254
260,0.8061895800842804
261,0.8077499992083322
262,0.8092941307375427
263,0.8108128278574055
264,0.8123265661684076
265,0.8138357611959632
266,0.8153308024569927
267,0.8168225301946822
268,0.8183042032795942
269,0.8197620784998984
270,0.8212079430786454
271,0.8226534304855905
272,0.8240812372052918
273,0.8254896799177595
274,0.8268936158534795
275,0.828292528011477
276,0.829671723126555
277,0.831037518398065
278,0.8324066927252721
279,0.8337571310823227
280,0.835083806128976
281,0.8364137558670109
282,0.8377526970045949
283,0.839066624854573
284,0.8403544507207805
285,0.8416509254403561
286,0.842937827744701
287,0.8441938814758547
288,0.845445933970959
289,0.8467066631500452
290,0.8479434343755755
291,0.8491555370518453
292,0.850374805265348
293,0.8515949181058355
294,0.8527878444654875
295,0.8539608341013701
296,0.8551450671764947
297,0.8563260888935235
298,0.8574874651433586
299,0.8586359381893982
300,0.8597857949667815
301,0.8609200667401962
302,0.8620303474613884
303,0.8631445804405719
304,0.8642604736419072
305,0.8653524025322689
306,0.866429347291076
307,0.8675116069577997
308,0.8685828037582174
309,0.8696357311902373
310,0.8706825680698163
311,0.871727011226553
312,0.872759918562592
313,0.8737872314641298
314,0.8748138363617967
315,0.8758273550808156
316,0.876823414632213
317,0.8778125340102401
318,0.8787972712271703
319,0.8797739609409845
320,0.8807402166720997
321,0.881698966358894
322,0.8826520083809895
323,0.8835950036102693
324,0.8845272539462857
325,0.8854521945100924
326,0.8863702860558524
327,0.8872813888323039
328,0.8881880341995287
329,0.8890925839728571
330,0.8899896764193606
331,0.8908738074116338
332,0.8917442313406952
333,0.892608994639343
334,0.8934733271770123
335,0.8943278706236009
336,0.895171915628525
337,0.8960090581201926
338,0.8968444273622823
339,0.8976685636533146
340,0.8984827745657025
341,0.8992914873229327
342,0.9000973951029112
343,0.9008947553109597
344,0.9016872523878754
345,0.9024783306083831
346,0.9032644046827399
347,0.9040360084662592
348,0.9047930128386361
349,0.9055516446483826
350,0.9063106850357374
351,0.9070557348029229
352,0.9077883368238765
353,0.9085241221969429
354,0.9092562767263493
355,0.909974056845109
356,0.910685205061687
357,0.9113974846791123
358,0.9121062426225623
359,0.9128057780869476
