time,log10_antibodies_mean,log10_antibodies_median,log10_antibodies_95ci_lower,log10_antibodies_95ci_upper,susceptibility_mean,susceptibility_median,susceptibility_95ci_lower,susceptibility_95ci_upper
131,2.983537209081787,3.0024473377774594,2.143308976662618,3.7010996795958184,0.5043911025917674,0.49810332233430743,0.10216392048446277,0.9343640253059883
132,2.9785381428977504,2.9976701634276393,2.1336377300002085,3.697863462355796,0.5072794420057107,0.5018056154095002,0.10308781868730209,0.9361789177285674
133,2.9735719230741333,2.993243007351394,2.125365139003049,3.6943043219912552,0.5101401108251885,0.5052364778347507,0.10411246236507257,0.9376941231622041
134,2.9686778773966194,2.988326930913468,2.1165686060838684,3.6915604354953713,0.5129476966796679,0.509045641065672,0.10490850551530692,0.9392683998636918
135,2.963716232613819,2.983883080779357,2.106513070706198,3.687932834371379,0.5157885451402388,0.5124880147264045,0.10596920431916211,0.9410224110279799
136,2.95870682871845,2.9792124565445848,2.095870538424522,3.6849735845290366,0.5186504045963141,0.5161047728428596,0.1068414609090879,0.9428270106761603
137,2.9537679933669416,2.9751475979478865,2.084451911724158,3.682220269990189,0.521458805866976,0.5192510903447232,0.10765868159709768,0.9447054594796637
138,2.948848106031229,2.970437556672834,2.073524673917961,3.6791565011405636,0.5242463484520549,0.5228948721868655,0.1085745150662094,0.9464485367785441
139,2.9438438356150765,2.965651142614422,2.062729676134647,3.6760478359841327,0.5270774594481545,0.5265952404791496,0.10951075213055685,0.9481195104578242
140,2.9387962046290568,2.961051391045727,2.053112538496215,3.6729465614753436,0.529926997525057,0.5301485541668041,0.11045181692477188,0.9495665406214354
141,2.9338198670670437,2.9564961605086726,2.043305651370083,3.669912323760316,0.5327230344263404,0.5336644676172309,0.11137938437841577,0.9510027221502032
142,2.9288758497535334,2.9516942767677774,2.033157237073736,3.6663186158466945,0.5354878294634422,0.5373671335959722,0.11248678726487808,0.9524480404400776
143,2.9238452034918514,2.947115883510538,2.0229288086770856,3.6629924730185532,0.5382965729300284,0.5408936360255733,0.11352029003092678,0.9538636979743149
144,2.9187407603644537,2.942761942645972,2.0133991091035446,3.659844200297178,0.5411419990967893,0.5442434743161073,0.11450614606225634,0.9551464851046596
145,2.9137460266510358,2.938308995474844,2.0040646812975225,3.6567910497101517,0.5439091865974133,0.5476653425786995,0.11546932922342124,0.956369983593925
146,2.9087924660724527,2.9336444044020795,1.996723854545824,3.6540742577993166,0.5466398598000067,0.5512450165893286,0.11633231503631282,0.9573097222255386
147,2.9037231449889505,2.9287765024410213,1.9891045478678004,3.65154590510594,0.5494324098016807,0.5549750579712953,0.11714047021597349,0.9582646246468328
148,2.89861562144915,2.923808645015341,1.978832866307274,3.6489176298167707,0.5522386426662647,0.5587753110800793,0.11798572495700699,0.9595197242370096
149,2.893614030243184,2.919236314660707,1.9692099063832902,3.646335026834794,0.5549678419165416,0.5622669340874307,0.11882142315775875,0.9606626565748553
150,2.888582034601543,2.91454057219667,1.9582421361668854,3.642885081481656,0.557705829765576,0.5658463834995315,0.11994578490503095,0.9619275919215303
151,2.883468592688186,2.909302176447994,1.9493767118215635,3.6397698405081234,0.5604830379111839,0.5698313873559675,0.12096893210800033,0.9629213808413276
152,2.878378040502881,2.9048210771723086,1.9410951878329268,3.636530682139482,0.5632351169064965,0.5732331439869341,0.12204075648248941,0.9638271858580088
153,2.87335491345014,2.900641565119505,1.9312098586088144,3.6337135369988447,0.5659342109501712,0.5763997301175865,0.1229795784945552,0.9648805579598837
