time,R,COR,IOR,SOR
356,2.9975640502598244,0.4991703777789931,0.4997562387554823,
357,2.9986295347545737,0.4990302591133594,0.49986290086472096,
358,2.999390827019096,0.4988591797220554,0.49993907230942414,
359,2.999847695156391,0.49865706239808816,0.4999847688660996,
360,3.0,0.49842382267025775,0.5,0.48
361,2.999847695156391,0.49815936870684674,0.4999847688660996,
362,2.999390827019096,0.4978636012146801,0.49993907230942414,
363,2.9986295347545737,0.4975364133331817,0.49986290086472096,
364,2.9975640502598244,0.49717769052301447,0.4997562387554823,
365,2.9961946980917453,0.49678731044886054,0.49961906389231875,
366,2.9945218953682735,0.496365142855856,0.49945134787070405,
367,2.992546151641322,0.49591104943914927,0.4992530559681015,
368,2.99026806874157,0.4954248837059999,0.4990241471404986,
369,2.9876883405951378,0.49490649082977967,0.4987645740183759,
370,2.984807753012208,0.4943557074951728,0.49847428290214046,
371,2.9816271834476638,0.4937723617337969,0.49815321375706373,
372,2.9781476007338057,0.49315627274939394,0.4978013002077681,
373,2.9743700647852354,0.49250725073163987,0.4974184695323072,
374,2.9702957262759964,0.4918250966575315,0.49700464265589667,
375,2.965925826289068,0.4911096020791924,0.4965597341443574,
376,2.961261695938319,0.49036054889681713,0.49608365219733325,
377,2.9563047559630355,0.4895777091153357,0.4955762986413618,
378,2.9510565162951536,0.488760844583231,0.4950375689228725,
379,2.945518575599317,0.4879097067117685,0.49446735210120324,
380,2.9396926207859084,0.4870240361727173,0.4938655308417263,
381,2.9335804264972016,0.48610356257243564,0.49323198140918717,
382,2.9271838545667874,0.4851480040999698,0.49256657366136264,
383,2.9205048534524405,0.48415706714657103,0.4918691710431601,
384,2.9135454576426008,0.48313044589376725,0.49113963058128024,
385,2.90630778703665,0.48206782186683406,0.4903778028795819,
386,2.898794046299167,0.4809688634501966,0.48958353211529143,
387,2.891006524188368,0.47983322536094675,0.48875665603621504,
388,2.882947592858927,0.47866054807630093,0.48789700595911584,
389,2.874619707139396,0.477450457210424,0.4870044067694365,
390,2.866025403784439,0.47620256283562995,0.48607867692255335,0.54
391,2.8571673007021126,0.47491645874252897,0.485119628446766,
392,2.848048096156426,0.47359172163322194,0.48412706694823066,
393,2.838670567945424,0.4722279102411683,0.4831007916180748,
394,2.8290375725550416,0.470824564370844,0.482040595241925,
395,2.819152044288992,0.46938120384981274,0.4809462642121109,
396,2.8090169943749475,0.4678973273853159,0.47981757854281903,
397,2.798635510047293,0.46637241131699414,0.4786543118884838,
398,2.788010753606722,0.46480590825687224,0.4774562315657266,
399,2.777145961456971,0.4631972456072995,0.47622309857916734,
400,2.766044443118978,0.46154582394714905,0.4749546676514565,
401,2.754709580222772,0.4598510152762707,0.4736506872578925,
402,2.743144825477394,0.45811216110799025,0.47231089966601764,
403,2.7313537016191707,0.45632857039937175,0.47093504098059746,
404,2.719339800338651,0.45449951730907284,0.46952284119442583,
405,2.7071067811865475,0.452624238772943,0.46807402424541283,
406,2.6946583704589973,0.45070193188810886,0.46658830808044505,
407,2.6819983600624986,0.4487317510972157,0.46506540472653146,
408,2.6691306063588582,0.4467128051658082,0.4635050203697844,
409,2.6560590289905073,0.4446441539476349,0.4619068554428041,
410,2.6427876096865393,0.442524804935003,0.4602706047210828,
411,2.6293203910498377,0.4403537095943268,0.45859595742906306,
412,2.615661475325658,0.4381297594907807,0.45688259735653153,
