time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,1.7426554748434901,0.5808851582811634,0.27351487038920563,0.26760685921089666,0.44929836631303977,0.44955011436047676
1,2.999925919604558,1.7466832622778368,0.5822421316683979,0.2742977634263016,0.26852184021702313,0.4492240921523449,0.44954316529839666
2,2.999703700369852,1.7506545135546085,0.5836091455761979,0.2750645198282348,0.26942055898431144,0.44913590325681607,0.4495223185171865
3,2.999333408144238,1.7545663176849395,0.5849854214008616,0.2758151493763529,0.27030252586945674,0.44903380012069743,0.44948757523269417
4,2.998815152653293,1.7584153457640253,0.5863700349146941,0.2765496546245038,0.2711671630551705,0.44891778408684246,0.44943893747384595
5,2.998149087467304,1.762202282623803,0.5877633937518528,0.2772679674077352,0.2720147959658947,0.44878785735793486,0.4493764080864184
6,2.9973354099557605,1.7659287961916772,0.5891662275520048,0.27797001834577373,0.27284596233262953,0.44864402300929246,0.4492999907383202
7,2.9963743612288702,1.7695929537982498,0.5905780588352472,0.278655799668608,0.2736603915909106,0.44848628500325466,0.4492096899263885
8,2.995266226066111,1.7731919571030927,0.591998114114867,0.27932532819198874,0.27445762349976166,0.448314648205169,0.44910551098469453
9,2.9940113328318487,1.7767250680441886,0.5934263002150012,0.2799785729379435,0.2752376559681606,0.4481291184009849,0.448987460094372
10,2.9926100533780304,1.780193453459135,0.5948631534702188,0.28061545004095156,0.27600090320014165,0.447929702316467,0.4488555442949613
11,2.9910628029340005,1.7835977812955996,0.5963090375588331,0.2812359135659197,0.2767476625994492,0.44771640763803755,0.44870977149727953
12,2.9893700399834575,1.786935147099339,0.5977631150371827,0.2818399937585558,0.27747744569768445,0.4474892430352638,0.44855015049781893
13,2.9875322661285972,1.7902026281871477,0.5992245333995965,0.2824277019888749,0.27818976378696136,0.4472482181849984,0.4483766909946751
14,2.985550025941475,1.7934012532719434,0.6006937541454879,0.28299897126212215,0.2788849890957806,0.44699334379718647,0.4481894036050153
15,2.9834239068026385,1.7965332799777536,0.6021716444255198,0.28355375991622067,0.2795637528611357,0.4467246316423584,0.4479882998840862
16,2.9811545387270746,1.7995955872496108,0.6036572622692755,0.284092091630705,0.2802255159551177,0.44644209458081113,0.4477733923457714
17,2.9787425941775196,1.8025856820914719,0.60514986612638,0.2846139606301903,0.2808698779430442,0.4461457465935031,0.4475446944847031
18,2.976188787865199,1.8055051896669538,0.6066500878669162,0.2851193188829185,0.28149732390427845,0.4458356028146672,0.44730222079993076
19,2.9734938765380377,1.8083545250504216,0.6081581466567008,0.2856081564414865,0.28210807197746,0.44551167956616644,0.4470459868201602
20,2.970658658756424,1.8111309690554929,0.6096731994828608,0.28608049318493917,0.28270166612940867,0.44517399439359623,0.446776009130562
21,2.967683974656574,1.813833504653424,0.6111949655499703,0.28653631112808925,0.28327801469903524,0.4448225661041541,0.44649230540116214
22,2.964570705701587,1.8164637147259461,0.6127240315882656,0.2869755863003722,0.2838375764481977,0.44445741480629536,0.44619489441681953
23,2.9613197744202435,1.8190204131419851,0.6142600433950455,0.2873983327777102,0.28438021586280904,0.444078561951178,0.4458837961087962
24,2.9579321441336437,1.8215018181773832,0.6158024354243216,0.2878045676588368,0.2849056698082547,0.4436860303759237,0.44555903158792987
25,2.9544088186697515,1.8239078695502613,0.6173512135573342,0.2881942692264257,0.28541403780508895,0.44327984434870366,0.4452206231794147
26,2.9507508420659425,1.8262397032567317,0.6189067803427638,0.2885674154859713,0.2859056673703649,0.44286002961566384,0.4448685944591981
27,2.946959298259628,1.8284962545534615,0.6204687847685266,0.2889240295036108,0.2863804375122933,0.44242661344970624,0.44450297029199964
28,2.943035310767069,1.8306754812899302,0.6220365330284757,0.28926414176061166,0.28683802014055854,0.44197962470113933,0.4441237768709614
29,2.938980042350444,1.8327773933890172,0.6236100167333075,0.2895877465149964,0.28727851618433803,0.44151909385021176,0.4437310417589324
30,2.9347946946733057,1.8348032888708854,0.6251896571167583,0.28989485088978356,0.2877022917469054,0.4410450530615393,0.44332479393139734
31,2.9304805079444973,1.836751738131975,0.6267749378139739,0.290185503873777,0.2881091380363597,0.44055753624044536,0.4429050638210562
32,2.9260387605506546,1.8386210262321803,0.6283652325528893,0.29045972430156586,0.2884987850642688,0.440056579091218,0.442471883364056
33,2.9214707686773917,1.840412815616551,0.6299610577482323,0.29071748642083717,0.28887166356549554,0.43954221917729996,0.44202528604788416
34,2.916777885919285,1.8421281427279843,0.63156270884418,0.29095881207223234,0.2892280682148402,0.4390144959834231,0.4415653069609277
35,2.911961502878777,1.8437642135146488,0.6331691582089585,0.291183776951718,0.2895674945522222,0.4384734509796906,0.4410919828436996
36,2.907023046754109,1.8453196035184853,0.6347798327842331,0.2913924136510323,0.28988972126205026,0.4379191276876212,0.44060535214174
37,2.9019639809164106,1.846796789867325,0.6363954900929285,0.2915847137437332,0.2901953314021066,0.43735157174816014,0.44010545506019005
38,2.8967858044760737,1.848196346456952,0.6380162259843805,0.2917607178771564,0.29048450854315067,0.4367708309916593,0.4395923336200437
39,2.891490051838532,1.8495159528026837,0.6396411260784671,0.2919205226382435,0.2907568350764033,0.43617695550983543,0.43906603171607667
40,2.8860782922495822,1.8507540943805727,0.6412695384427649,0.2920641793719669,0.29101205798348334,0.43556999772970495,0.43852659517645204
