start,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360
0,0.7767475858560025,0.7945569074673258,0.8123949303083684,0.8256451744052974,0.8327145020836058,0.8362159490718929,0.8378247010231941,0.8382963067677098,0.8380363907151631,0.8372233138849763,0.8360030514921015,0.8344177782965176,0.8325240634880167,0.8303531960901112,0.8279092414685633,0.8252191843854322,0.8222877582752407,0.8191102691466547,0.8157005957202532,0.8120691356839402,0.8082047373731835,0.8041124561070123,0.7998153385224274,0.7953084666351733,0.790594891641306,0.7856854525769176,0.7806007014445187,0.7753602393777039,0.7699691137737319,0.7644476414769485,0.7588183739150615,0.7531052738144861,0.7473475199222415,0.7420020816391941,0.7374673302866122,0.7343203132056797
10,0.8086685255339077,0.8264691768103607,0.8383132603546459,0.8433737499279355,0.8451987879189273,0.8455045173963427,0.8449873193080604,0.8439370124173702,0.8425019785309209,0.8407545106390135,0.8387429801970697,0.8364824297233604,0.8340014411966236,0.8312916092725684,0.8283709929229646,0.8252330626817519,0.8218772334921658,0.8183162279091989,0.8145351506012921,0.8105435293029332,0.80634649374034,0.8019365069542057,0.7973249360788836,0.7925245061762884,0.7875317191788942,0.7823579505024414,0.7770274561335571,0.7715510869547233,0.7659419527984397,0.760221296875742,0.7544123514916588,0.7485565353859174,0.7431257613213645,0.7385278959780628,0.7347707027909263,0.7343203132056799
20,0.8402268234212575,0.8490873922820127,0.8513296357145388,0.8512596915293151,0.8502886726902886,0.8488512260142423,0.8471141467513669,0.8451393186417611,0.8429595222661872,0.8405882316166564,0.8380291000481297,0.8352872166334278,0.8323549277288658,0.8292383536817296,0.825923877925042,0.8224202247637734,0.8187129279773473,0.8148107933656539,0.8107024474987503,0.8063988503156405,0.8018891695927602,0.7971917600160723,0.7922968416182165,0.7872218217542408,0.7819720525264278,0.776554838652016,0.7709962169139817,0.7653049910469532,0.759499018027304,0.753600675619889,0.7476565480109114,0.742144869129097,0.737495934684688,0.7337152886744286,0.7314008333984223,0.7343203132056796
30,0.8549479370254913,0.8544881125083792,0.8530696250840795,0.8513077125732866,0.8493464668338171,0.8472277064532405,0.8449548901519945,0.8425354868884745,0.8399585895652655,0.8372219009820029,0.8343205508193141,0.831244892295796,0.827992320566896,0.8245575485345622,0.8209329963488768,0.817116054052458,0.813107328552222,0.8089005023163999,0.8044948901088471,0.7998976899746096,0.7951057997448325,0.7901231621907878,0.7849634898204907,0.7796267610322191,0.7741314381367986,0.7684850902107725,0.7627104372149447,0.7568183635762509,0.7508382174464767,0.7448030263420083,0.7392159349887704,0.7345254730955868,0.7307363447835549,0.7277923305166782,0.7306328945598859,0.7343203132056794
40,0.8535583577872288,0.8517874253516855,0.8498297606729315,0.8477363368041351,0.8455051119227255,0.8431373751717367,0.8406239078428432,0.8379571413061322,0.8351340981910464,0.8321430180252074,0.828977432470908,0.8256360275580659,0.8221084129239008,0.8183900100544402,0.8144772366671174,0.8103710550976688,0.8060661262501438,0.801562231049461,0.796860688401994,0.7919662926883166,0.7868842750333153,0.7816189953081902,0.7761791233992537,0.7705798976553899,0.7648326083353696,0.7589510059448409,0.7529610654265674,0.7468741600698778,0.7407385901138197,0.7350714960302834,0.7303396285858872,0.7265464310555219,0.7236270975139558,0.7263339477390002,0.7302890801649722,0.7343203132056784
50,0.849967921353013,0.8479302754893181,0.8457597427312931,0.8434593185874177,0.8410176464960673,0.8384289920034074,0.8356876355422533,0.8327822994502594,0.8297080055424276,0.8264592422107159,0.8230267708451489,0.8194050768474304,0.8155913389179414,0.8115821402911115,0.8073726510112387,0.8029616163640605,0.7983489423899675,0.7935375525916684,0.7885313634177064,0.783333359159057,0.777950560181242,0.7723921069129066,0.7666737119293974,0.7608062062338911,0.7548048854069104,0.7486937960055635,0.7424892478462615,0.7362344989433448,0.7304729253413722,0.7256959036696283,0.7218941131796995,0.719000611044806,0.7218151927101211,0.7260543858788704,0.7303617904998359,0.7343203132056781
60,0.8458786725465324,0.8436434238229289,0.8412712326078683,0.8387573522122012,0.8360945155930699,0.8332718424808216,0.8302857132034817,0.8271271488311669,0.8237875315446557,0.8202609648599639,0.8165457753084977,0.8126333546114617,0.80852003312959,0.8042032362253779,0.7996817777182588,0.7949585476849466,0.7900327321838941,0.7849074263902461,0.7795879168760903,0.7740815293203147,0.7684006424457666,0.7625560688040038,0.756560792426912,0.7504326170897762,0.7441948799670655,0.7378630134806987,0.7314850599762787,0.7256263234619142,0.7207992739520809,0.716992977651469,0.7141320191078038,0.7171278511838917,0.7216805962002284,0.72628220308139,0.7305077257358548,0.7343203132056795
70,0.8413973478024557,0.838953915126881,0.8363651355474245,0.8336212127918552,0.830719170631778,0.827647305873844,0.8243978732348232,0.8209659273243807,0.8173458853525537,0.8135296471060954,0.8095127792639313,0.8052916468538212,0.8008653808636612,0.7962326361435854,0.7913921761854988,0.78634596114491,0.7810975578311901,0.7756525331929328,0.7700208679135452,0.7642117156114769,0.7582361765373888,0.7521090421713661,0.7458516075312172,0.7394817094221846,0.7330198675326687,0.7265139625497234,0.7205573912004903,0.7156820192810873,0.7118773677836999,0.7090575047776468,0.7122844538192126,0.7171757135211931,0.7220970455590783,0.7266079301347778,0.7306740672765902,0.7343203132056815
80,0.8365005459306143,0.8338306865059317,0.831008422729538,0.828019485152547,0.824856826837447,0.8215165358407273,0.8179893517023511,0.8142681040914861,0.8103471736076033,0.8062225030008872,0.8018928566715406,0.7973530115623837,0.792601979049857,0.7876401315364383,0.7824696273988575,0.7770942229332032,0.7715220232902824,0.7657598923175069,0.7598173173905731,0.7537070978326582,0.7474453047068677,0.741053917209699,0.734548543279424,0.7279544871947883,0.7213165438364608,0.7152614930815275,0.7103423009007259,0.7065462319924423,0.7037774990292129,0.707292172454244,0.7125482501615339,0.7178163643683484,0.7226325586280398,0.7269705609201857,0.7308553541942849,0.7343203132056794
