time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,2.0873695838598336,0.6957898612866112,0.33975596781228173,0.3351425639889801,0.44929836631303977,0.44955011436047676
1,2.999925919604558,2.0925176793031413,0.6975231173638352,0.3404787298897457,0.3360108475744595,0.4492240921523449,0.44954316529839666
2,2.999703700369852,2.0975767283278546,0.6992613063981057,0.341181907081859,0.3368607062612357,0.44913590325681607,0.4495223185171865
3,2.999333408144238,2.1023611886428206,0.7009428104705451,0.3418660908866198,0.3376613507404115,0.44903380012069743,0.44948757523269417
4,2.998815152653293,2.107083198176462,0.7026385725416107,0.34252870033636695,0.3384486207951413,0.44891778408684246,0.44943893747384595
5,2.998149087467304,2.111806781060879,0.7043701695451159,0.34316985459456373,0.33923326480154786,0.44878785735793486,0.4493764080864184
6,2.9973354099557605,2.1163613210280294,0.706080912399212,0.3437912318585027,0.3399871094105707,0.44864402300929246,0.4492999907383202
7,2.9963743612288702,2.1207372004338576,0.7077677702341916,0.34439196639340947,0.3407088828385734,0.44848628500325466,0.4492096899263885
8,2.995266226066111,2.125071746303117,0.7094767496157159,0.34497115874179396,0.3414214365735073,0.448314648205169,0.44910551098469453
9,2.9940113328318487,2.129309925058935,0.7111896677575209,0.3455304768271409,0.3421158497557879,0.4481291184009849,0.448987460094372
10,2.9926100533780304,2.133343956351785,0.7128706775357136,0.34607079594984647,0.34277471381861435,0.447929702316467,0.4488555442949613
11,2.9910628029340005,2.137261036080901,0.7145490338699721,0.346590533598896,0.3434125265403189,0.44771640763803755,0.44870977149727953
12,2.9893700399834575,2.141138955333803,0.7162508912231058,0.3470887787648199,0.34404207956441807,0.4474892430352638,0.44855015049781893
13,2.9875322661285972,2.1449101691989747,0.7179538087394326,0.3475670008961834,0.3446525212721639,0.4472482181849984,0.4483766909946751
14,2.985550025941475,2.1484890549178757,0.7196292261893561,0.3480263001048741,0.34523020784236214,0.44699334379718647,0.4481894036050153
15,2.9834239068026385,2.151930390364696,0.7212955508796396,0.34846527298256047,0.3457842076485449,0.4467246316423584,0.4479882998840862
16,2.9811545387270746,2.155321424019975,0.7229821185118023,0.3488824943985396,0.34632869261949495,0.44644209458081113,0.4477733923457714
17,2.9787425941775196,2.158639515152244,0.7246814543061517,0.3492798333698618,0.3468601096911605,0.4461457465935031,0.4475446944847031
18,2.976188787865199,2.161723998584666,0.7263396755604528,0.3496588345634355,0.34735291488134346,0.4458356028146672,0.44730222079993076
19,2.9734938765380377,2.1646609026068697,0.7279856601309462,0.35001773231362465,0.34782107295320813,0.44551167956616644,0.4470459868201602
20,2.970658658756424,2.1675781154073803,0.729662463581316,0.35035551915344254,0.3482850641251996,0.44517399439359623,0.446776009130562
21,2.967683974656574,2.1703875202927034,0.7313405129479343,0.3506741011383886,0.34873094314825365,0.4448225661041541,0.44649230540116214
22,2.964570705701587,2.1729662831718874,0.732978396835922,0.35097371909425057,0.34913938655992693,0.44445741480629536,0.44619489441681953
23,2.9613197744202435,2.1754606785635846,0.734625384720395,0.3512527115780627,0.34953371328086114,0.444078561951178,0.4458837961087962
24,2.9579321441336437,2.177899474059887,0.736291222359253,0.3515113569583706,0.3499185359040384,0.4436860303759237,0.44555903158792987
25,2.9544088186697515,2.1801751491859713,0.7379395618537363,0.3517514876094459,0.3502769840926158,0.44327984434870366,0.4452206231794147
26,2.9507508420659425,2.182257556516199,0.7395600893867103,0.3519730910261039,0.3506044541887372,0.44286002961566384,0.4448685944591981
27,2.946959298259628,2.1842515338512687,0.7411882258235503,0.35217468327546586,0.3509175394386146,0.44242661344970624,0.44450297029199964
28,2.943035310767069,2.1861861609476048,0.742833819543198,0.3523565187820471,0.35122085923918206,0.44197962470113933,0.4441237768709614
29,2.938980042350444,2.187960374294302,0.7444624811213365,0.35252000590393173,0.3514986429237614,0.44151909385021176,0.4437310417589324
30,2.9347946946733057,2.189560839968281,0.7460695100554615,0.3526647011927416,0.3517489075198098,0.4410450530615393,0.44332479393139734
31,2.9304805079444973,2.191078034838558,0.7476855856568818,0.35278890201764024,0.3519858749743404,0.44055753624044536,0.4429050638210562
32,2.9260387605506546,2.192540551539564,0.7493204058332252,0.3528933202114745,0.3522140484679156,0.440056579091218,0.442471883364056
33,2.9214707686773917,2.193820222679434,0.7509300610502498,0.3529802456432255,0.3524134913561474,0.43954221917729996,0.44202528604788416
34,2.916777885919285,2.194892844140777,0.7525059946239305,0.3530492967611931,0.3525805180448669,0.4390144959834231,0.4415653069609277
35,2.911961502878777,2.1959023367213955,0.7540973101981319,0.3530985095503702,0.35273759253271486,0.4384734509796906,0.4410919828436996
36,2.907023046754109,2.196869650352943,0.7557111226916136,0.35312848683805853,0.3528879933360068,0.4379191276876212,0.44060535214174
37,2.9019639809164106,2.1976488623036774,0.7572970845798308,0.3531407345948131,0.3530090687997373,0.43735157174816014,0.44010545506019005
38,2.8967858044760737,2.1982610050660374,0.7588621159594591,0.35313464680212425,0.3531041355043834,0.4367708309916593,0.4395923336200437
39,2.891490051838532,2.1988070713173102,0.7604408218244485,0.353109401709609,0.35318890390188534,0.43617695550983543,0.43906603171607667
40,2.8860782922495822,2.1992561985711427,0.7620223624830742,0.35306608335369305,0.35325859821382133,0.43556999772970495,0.43852659517645204
41,2.880552129330387,2.1995248355900463,0.7635775146000734,0.35300564139599916,0.35330027343347536,0.4349500124894961,0.4379740718240002
42,2.8749132006022844,2.199659602677695,0.7651220921093804,0.35292735841373324,0.3533211774990258,0.4343170571165379,0.43740851153917143
