time,r_unvacc,r,susceptibility,cor,ior,cor_unvacc,ior_unvacc
0,3.0,2.638231017759411,0.8794103392531369,0.4132757414255868,0.4119318983527393,0.44929131458251564,0.4495501143604766
1,2.999923847578196,2.641054327652465,0.880373790082891,0.4135065678847147,0.4122574211390882,0.4492149602666095,0.4495429709293819
2,2.9996954135095475,2.643723393039837,0.8813306114792386,0.4137192900960828,0.41256464247242985,0.4491243015409923,0.44952154106410674
3,2.999314767377287,2.6462346460119415,0.8822797376235065,0.41391404937259063,0.41285324104677645,0.4490193389307141,0.4494858260494997
4,2.9987820251299127,2.648585754054751,0.883220498142078,0.41409094335993263,0.41312303410330764,0.44890007385875264,0.4494358280297053
5,2.9980973490458727,2.650780267757636,0.8841541681764375,0.4142499763677993,0.41337450837484757,0.44876650865821777,0.44937155001226065
6,2.9972609476841368,2.652821869062934,0.8850820517021258,0.4143911464543169,0.41360815785591865,0.4486186465862684,0.4492929958738357
7,2.9962730758206613,2.6547086406219584,0.8860035695828057,0.41451449572605475,0.41382382949394797,0.4484564918397589,0.44920017036761206
8,2.9951340343707855,2.6564384476561034,0.8869180534734116,0.4146200717272831,0.41402134120400874,0.44828004957262185,0.449093079132309
9,2.9938441702975687,2.6580118224742617,0.8878257087809859,0.4147079067881088,0.41420081069350534,0.4480893259150012,0.4489717287028594
10,2.992403876506104,2.6594295530765883,0.8887268105606477,0.41477804523879297,0.41436237927032515,0.4478843279941487,0.44883612652273297
11,2.990813591723832,2.660690627443797,0.8896210164372832,0.41483054394808777,0.41450597783659815,0.4476650639570921,0.4486862809579203
12,2.989073800366903,2.661794857640016,0.8905082428253481,0.4148654455286935,0.41463162619065314,0.44743154299509597,0.44852220131257353
13,2.9871850323926177,2.6627434425579697,0.8913888539489692,0.4148827794922637,0.4147394966545959,0.44718377536992326,0.44834389784631357
14,2.985147863137998,2.6635366204251714,0.8922628769300736,0.41488257653853516,0.41482964695796487,0.4469217724419112,0.44815138179320696
15,2.982962913144534,2.6641745106133343,0.8931302829390044,0.4148648956223441,0.41490211622005124,0.4466455466998842,0.4479446653824207
16,2.9806308479691594,2.6646563720155783,0.8939907381791781,0.4148298364239473,0.4149568408021581,0.44635511179290727,0.44772376186055907
17,2.9781523779815178,2.664980706857025,0.8948436374713811,0.41477748128181846,0.4149936662186855,0.44605048256390645,0.447488685515687
18,2.975528258147577,2.6651502712710107,0.8956897868381217,0.4147078927366835,0.4150129159065657,0.44573167508516537,0.4472394517030535
19,2.9727592877996583,2.665166368163181,0.8965294899930671,0.4146211724220727,0.4150147431926615,0.4453987066957153,0.446976076872516
20,2.969846310392954,2.6650273488554004,0.8973620417760871,0.41451742508131634,0.4149989614181654,0.4450515960406366,0.4466985785976747
21,2.9667902132486006,2.66473436320244,0.8981876612989723,0.4143966745685851,0.41496569668893213,0.4446903631122879,0.44640697560672643
22,2.9635919272833937,2.6642926998849092,0.8990079488869306,0.41425892891010935,0.4149155403547626,0.4443150292934763,0.4461012878150429
23,2.9602524267262202,2.663701933390502,0.8998225655831394,0.4141042615025786,0.41484843048448455,0.44392561740258923,0.4457815363594853
24,2.9567727288213,2.662958860460811,0.9006302156751776,0.41393273472747416,0.4147639847261221,0.44352215174070303,0.4454477436344575
25,2.953153893518325,2.6620665922440954,0.9014317195209105,0.4137443685083736,0.41466253345462273,0.4431046581406827,0.44509993332971093
26,2.949397023149584,2.6610276506957566,0.9022276857979992,0.41353922722460834,0.41454433604297664,0.44267316401829304,0.4447381304699067
27,2.945503262094184,2.659839718291469,0.9030170675826665,0.41331741509827924,0.4144090968753494,0.44222769842533316,0.44436236145594277
